ngramSize,t2NgramSize,t1NgramSize,QRPercentileNorm,QRPercentileT2,QRPercentileT1,QRPercentileOrig,normBoost,t2Boost,t1Boost,map
9,4,7,8,8,8,8,9,4,7,0.992536232004995
9,4,7,10,10,10,10,9,4,7,0.9928901491821677
9,4,8,2,2,2,2,9,4,8,0.9287517245041349
9,4,8,4,4,4,4,9,4,8,0.9887745518291341
9,4,8,6,6,6,6,9,4,8,0.9909982413053513
9,4,8,8,8,8,8,9,4,8,0.992536232004995
9,4,8,10,10,10,10,9,4,8,0.9928901491821677
9,4,9,2,2,2,2,9,4,9,0.9287517245041349
9,4,9,4,4,4,4,9,4,9,0.9887745518291341
9,4,9,6,6,6,6,9,4,9,0.9909982413053513
9,4,9,8,8,8,8,9,4,9,0.992536232004995
9,4,9,10,10,10,10,9,4,9,0.9928901491821677
9,4,10,2,2,2,2,9,4,10,0.9287517245041349
9,4,10,4,4,4,4,9,4,10,0.9887745518291341
9,4,10,6,6,6,6,9,4,10,0.9909982413053513
9,4,10,8,8,8,8,9,4,10,0.992536232004995
9,4,10,10,10,10,10,9,4,10,0.9928901491821677
9,4,11,2,2,2,2,9,4,11,0.9287517245041349
9,4,11,4,4,4,4,9,4,11,0.9887745518291341
9,4,11,6,6,6,6,9,4,11,0.9909982413053513
9,4,11,8,8,8,8,9,4,11,0.992536232004995
9,4,11,10,10,10,10,9,4,11,0.9928901491821677
9,4,12,2,2,2,2,9,4,12,0.9287517245041349
9,4,12,4,4,4,4,9,4,12,0.9887745518291341
9,4,12,6,6,6,6,9,4,12,0.9909982413053513
9,4,12,8,8,8,8,9,4,12,0.992536232004995
9,4,12,10,10,10,10,9,4,12,0.9928901491821677
9,4,13,2,2,2,2,9,4,13,0.9287517245041349
9,4,13,4,4,4,4,9,4,13,0.9887745518291341
9,4,13,6,6,6,6,9,4,13,0.9909982413053513
9,4,13,8,8,8,8,9,4,13,0.992536232004995
9,4,13,10,10,10,10,9,4,13,0.9928901491821677
9,4,14,2,2,2,2,9,4,14,0.9287517245041349
9,4,14,4,4,4,4,9,4,14,0.9887745518291341
9,4,14,6,6,6,6,9,4,14,0.9909982413053513
9,4,14,8,8,8,8,9,4,14,0.992536232004995
9,4,14,10,10,10,10,9,4,14,0.9928901491821677
9,4,15,2,2,2,2,9,4,15,0.9287517245041349
9,4,15,4,4,4,4,9,4,15,0.9887745518291341
9,4,15,6,6,6,6,9,4,15,0.9909982413053513
9,4,15,8,8,8,8,9,4,15,0.992536232004995
9,4,15,10,10,10,10,9,4,15,0.9928901491821677
9,4,16,2,2,2,2,9,4,16,0.9287517245041349
9,4,16,4,4,4,4,9,4,16,0.9887745518291341
9,4,16,6,6,6,6,9,4,16,0.9909982413053513
9,4,16,8,8,8,8,9,4,16,0.992536232004995
9,4,16,10,10,10,10,9,4,16,0.9928901491821677
9,4,17,2,2,2,2,9,4,17,0.9287517245041349
9,4,17,4,4,4,4,9,4,17,0.9887745518291341
9,4,17,6,6,6,6,9,4,17,0.9909982413053513
9,4,17,8,8,8,8,9,4,17,0.992536232004995
9,4,17,10,10,10,10,9,4,17,0.9928901491821677
9,4,18,2,2,2,2,9,4,18,0.9287517245041349
9,4,18,4,4,4,4,9,4,18,0.9887745518291341
9,4,18,6,6,6,6,9,4,18,0.9909982413053513
9,4,18,8,8,8,8,9,4,18,0.992536232004995
9,4,18,10,10,10,10,9,4,18,0.9928901491821677
9,4,19,2,2,2,2,9,4,19,0.9287517245041349
9,4,19,4,4,4,4,9,4,19,0.9887745518291341
9,4,19,6,6,6,6,9,4,19,0.9909982413053513
9,4,19,8,8,8,8,9,4,19,0.992536232004995
9,4,19,10,10,10,10,9,4,19,0.9928901491821677
9,4,20,2,2,2,2,9,4,20,0.9287517245041349
9,4,20,4,4,4,4,9,4,20,0.9887745518291341
9,4,20,6,6,6,6,9,4,20,0.9909982413053513
9,4,20,8,8,8,8,9,4,20,0.992536232004995
9,4,20,10,10,10,10,9,4,20,0.9928901491821677
9,4,21,2,2,2,2,9,4,21,0.9287517245041349
9,4,21,4,4,4,4,9,4,21,0.9887745518291341
9,4,21,6,6,6,6,9,4,21,0.9909982413053513
9,4,21,8,8,8,8,9,4,21,0.992536232004995
9,4,21,10,10,10,10,9,4,21,0.9928901491821677
9,4,22,2,2,2,2,9,4,22,0.9287517245041349
9,4,22,4,4,4,4,9,4,22,0.9887745518291341
9,4,22,6,6,6,6,9,4,22,0.9909982413053513
9,4,22,8,8,8,8,9,4,22,0.992536232004995
9,4,22,10,10,10,10,9,4,22,0.9928901491821677
9,4,23,2,2,2,2,9,4,23,0.9287517245041349
9,4,23,4,4,4,4,9,4,23,0.9887745518291341
9,4,23,6,6,6,6,9,4,23,0.9909982413053513
9,4,23,8,8,8,8,9,4,23,0.992536232004995
9,4,23,10,10,10,10,9,4,23,0.9928901491821677
9,4,24,2,2,2,2,9,4,24,0.9287517245041349
9,4,24,4,4,4,4,9,4,24,0.9887745518291341
9,4,24,6,6,6,6,9,4,24,0.9909982413053513
9,4,24,8,8,8,8,9,4,24,0.992536232004995
9,4,24,10,10,10,10,9,4,24,0.9928901491821677
9,5,2,2,2,2,2,9,5,2,0.9302673892706139
9,5,2,4,4,4,4,9,5,2,0.9892957079453745
9,5,2,6,6,6,6,9,5,2,0.9910834626659103
9,5,2,8,8,8,8,9,5,2,0.9927536232747893
9,5,2,10,10,10,10,9,5,2,0.9927865613629853
9,5,3,2,2,2,2,9,5,3,0.9302673892706139
9,5,3,4,4,4,4,9,5,3,0.9892957079453745
9,5,3,6,6,6,6,9,5,3,0.9910834626659103
9,5,3,8,8,8,8,9,5,3,0.9927536232747893
9,5,3,10,10,10,10,9,5,3,0.9927865613629853
9,5,4,2,2,2,2,9,5,4,0.9302673892706139
9,5,4,4,4,4,4,9,5,4,0.9892957079453745
9,5,4,6,6,6,6,9,5,4,0.9910834626659103
9,5,4,8,8,8,8,9,5,4,0.9927536232747893
9,5,4,10,10,10,10,9,5,4,0.9927865613629853
9,5,5,2,2,2,2,9,5,5,0.9302673892706139
9,5,5,4,4,4,4,9,5,5,0.9892957079453745
9,5,5,6,6,6,6,9,5,5,0.9910834626659103
9,5,5,8,8,8,8,9,5,5,0.9927536232747893
9,5,5,10,10,10,10,9,5,5,0.9927865613629853
9,5,6,2,2,2,2,9,5,6,0.9302673892706139
9,5,6,4,4,4,4,9,5,6,0.9892957079453745
9,5,6,6,6,6,6,9,5,6,0.9910834626659103
9,5,6,8,8,8,8,9,5,6,0.9927536232747893
9,5,6,10,10,10,10,9,5,6,0.9927865613629853
9,5,7,2,2,2,2,9,5,7,0.9302673892706139
9,5,7,4,4,4,4,9,5,7,0.9892957079453745
9,5,7,6,6,6,6,9,5,7,0.9910834626659103
9,5,7,8,8,8,8,9,5,7,0.9927536232747893
9,5,7,10,10,10,10,9,5,7,0.9927865613629853
9,5,8,2,2,2,2,9,5,8,0.9302673892706139
9,5,8,4,4,4,4,9,5,8,0.9892957079453745
9,5,8,6,6,6,6,9,5,8,0.9910834626659103
9,5,8,8,8,8,8,9,5,8,0.9927536232747893
9,5,8,10,10,10,10,9,5,8,0.9927865613629853
9,5,9,2,2,2,2,9,5,9,0.9302673892706139
9,5,9,4,4,4,4,9,5,9,0.9892957079453745
9,5,9,6,6,6,6,9,5,9,0.9910834626659103
9,5,9,8,8,8,8,9,5,9,0.9927536232747893
9,5,9,10,10,10,10,9,5,9,0.9927865613629853
9,5,10,2,2,2,2,9,5,10,0.9302673892706139
9,5,10,4,4,4,4,9,5,10,0.9892957079453745
9,5,10,6,6,6,6,9,5,10,0.9910834626659103
9,5,10,8,8,8,8,9,5,10,0.9927536232747893
9,5,10,10,10,10,10,9,5,10,0.9927865613629853
9,5,11,2,2,2,2,9,5,11,0.9302673892706139
9,5,11,4,4,4,4,9,5,11,0.9892957079453745
9,5,11,6,6,6,6,9,5,11,0.9910834626659103
9,5,11,8,8,8,8,9,5,11,0.9927536232747893
9,5,11,10,10,10,10,9,5,11,0.9927865613629853
9,5,12,2,2,2,2,9,5,12,0.9302673892706139
9,5,12,4,4,4,4,9,5,12,0.9892957079453745
9,5,12,6,6,6,6,9,5,12,0.9910834626659103
9,5,12,8,8,8,8,9,5,12,0.9927536232747893
9,5,12,10,10,10,10,9,5,12,0.9927865613629853
9,5,13,2,2,2,2,9,5,13,0.9302673892706139
9,5,13,4,4,4,4,9,5,13,0.9892957079453745
9,5,13,6,6,6,6,9,5,13,0.9910834626659103
9,5,13,8,8,8,8,9,5,13,0.9927536232747893
9,5,13,10,10,10,10,9,5,13,0.9927865613629853
9,5,14,2,2,2,2,9,5,14,0.9302673892706139
9,5,14,4,4,4,4,9,5,14,0.9892957079453745
9,5,14,6,6,6,6,9,5,14,0.9910834626659103
9,5,14,8,8,8,8,9,5,14,0.9927536232747893
9,5,14,10,10,10,10,9,5,14,0.9927865613629853
9,5,15,2,2,2,2,9,5,15,0.9302673892706139
9,5,15,4,4,4,4,9,5,15,0.9892957079453745
9,5,15,6,6,6,6,9,5,15,0.9910834626659103
9,5,15,8,8,8,8,9,5,15,0.9927536232747893
9,5,15,10,10,10,10,9,5,15,0.9927865613629853
9,5,16,2,2,2,2,9,5,16,0.9302673892706139
9,5,16,4,4,4,4,9,5,16,0.9892957079453745
9,5,16,6,6,6,6,9,5,16,0.9910834626659103
9,5,16,8,8,8,8,9,5,16,0.9927536232747893
9,5,16,10,10,10,10,9,5,16,0.9927865613629853
9,5,17,2,2,2,2,9,5,17,0.9302673892706139
9,5,17,4,4,4,4,9,5,17,0.9892957079453745
9,5,17,6,6,6,6,9,5,17,0.9910834626659103
9,5,17,8,8,8,8,9,5,17,0.9927536232747893
9,5,17,10,10,10,10,9,5,17,0.9927865613629853
9,5,18,2,2,2,2,9,5,18,0.9302673892706139
9,5,18,4,4,4,4,9,5,18,0.9892957079453745
9,5,18,6,6,6,6,9,5,18,0.9910834626659103
9,5,18,8,8,8,8,9,5,18,0.9927536232747893
9,5,18,10,10,10,10,9,5,18,0.9927865613629853
9,5,19,2,2,2,2,9,5,19,0.9302673892706139
9,5,19,4,4,4,4,9,5,19,0.9892957079453745
9,5,19,6,6,6,6,9,5,19,0.9910834626659103
9,5,19,8,8,8,8,9,5,19,0.9927536232747893
9,5,19,10,10,10,10,9,5,19,0.9927865613629853
9,5,20,2,2,2,2,9,5,20,0.9302673892706139
9,5,20,4,4,4,4,9,5,20,0.9892957079453745
9,5,20,6,6,6,6,9,5,20,0.9910834626659103
9,5,20,8,8,8,8,9,5,20,0.9927536232747893
9,5,20,10,10,10,10,9,5,20,0.9927865613629853
9,5,21,2,2,2,2,9,5,21,0.9302673892706139
9,5,21,4,4,4,4,9,5,21,0.9892957079453745
9,5,21,6,6,6,6,9,5,21,0.9910834626659103
9,5,21,8,8,8,8,9,5,21,0.9927536232747893
9,5,21,10,10,10,10,9,5,21,0.9927865613629853
9,5,22,2,2,2,2,9,5,22,0.9302673892706139
9,5,22,4,4,4,4,9,5,22,0.9892957079453745
9,5,22,6,6,6,6,9,5,22,0.9910834626659103
9,5,22,8,8,8,8,9,5,22,0.9927536232747893
9,5,22,10,10,10,10,9,5,22,0.9927865613629853
9,5,23,2,2,2,2,9,5,23,0.9302673892706139
9,5,23,4,4,4,4,9,5,23,0.9892957079453745
9,5,23,6,6,6,6,9,5,23,0.9910834626659103
9,5,23,8,8,8,8,9,5,23,0.9927536232747893
9,5,23,10,10,10,10,9,5,23,0.9927865613629853
9,5,24,2,2,2,2,9,5,24,0.9302673892706139
9,5,24,4,4,4,4,9,5,24,0.9892957079453745
9,5,24,6,6,6,6,9,5,24,0.9910834626659103
9,5,24,8,8,8,8,9,5,24,0.9927536232747893
9,5,24,10,10,10,10,9,5,24,0.9927865613629853
9,6,2,2,2,2,2,9,6,2,0.9312104220623555
9,6,2,4,4,4,4,9,6,2,0.9892738727231821
9,6,2,6,6,6,6,9,6,2,0.9906504928417827
9,6,2,8,8,8,8,9,6,2,0.9927693762641022
9,6,2,10,10,10,10,9,6,2,0.9929418408784313
9,6,3,2,2,2,2,9,6,3,0.9312104220623555
9,6,3,4,4,4,4,9,6,3,0.9892738727231821
9,6,3,6,6,6,6,9,6,3,0.9906504928417827
9,6,3,8,8,8,8,9,6,3,0.9927693762641022
9,6,3,10,10,10,10,9,6,3,0.9929418408784313
9,6,4,2,2,2,2,9,6,4,0.9312104220623555
9,6,4,4,4,4,4,9,6,4,0.9892738727231821
9,6,4,6,6,6,6,9,6,4,0.9906504928417827
9,6,4,8,8,8,8,9,6,4,0.9927693762641022
9,6,4,10,10,10,10,9,6,4,0.9929418408784313
9,6,5,2,2,2,2,9,6,5,0.9312104220623555
9,6,5,4,4,4,4,9,6,5,0.9892738727231821
9,6,5,6,6,6,6,9,6,5,0.9906504928417827
9,6,5,8,8,8,8,9,6,5,0.9927693762641022
9,6,5,10,10,10,10,9,6,5,0.9929418408784313
9,6,6,2,2,2,2,9,6,6,0.9312104220623555
9,6,6,4,4,4,4,9,6,6,0.9892738727231821
9,6,6,6,6,6,6,9,6,6,0.9906504928417827
9,6,6,8,8,8,8,9,6,6,0.9927693762641022
9,6,6,10,10,10,10,9,6,6,0.9929418408784313
9,6,7,2,2,2,2,9,6,7,0.9312104220623555
9,6,7,4,4,4,4,9,6,7,0.9892738727231821
9,6,7,6,6,6,6,9,6,7,0.9906504928417827
9,6,7,8,8,8,8,9,6,7,0.9927693762641022
9,6,7,10,10,10,10,9,6,7,0.9929418408784313
9,6,8,2,2,2,2,9,6,8,0.9312104220623555
9,6,8,4,4,4,4,9,6,8,0.9892738727231821
9,6,8,6,6,6,6,9,6,8,0.9906504928417827
9,6,8,8,8,8,8,9,6,8,0.9927693762641022
9,6,8,10,10,10,10,9,6,8,0.9929418408784313
9,6,9,2,2,2,2,9,6,9,0.9312104220623555
9,6,9,4,4,4,4,9,6,9,0.9892738727231821
9,6,9,6,6,6,6,9,6,9,0.9906504928417827
9,6,9,8,8,8,8,9,6,9,0.9927693762641022
9,6,9,10,10,10,10,9,6,9,0.9929418408784313
9,6,10,2,2,2,2,9,6,10,0.9312104220623555
9,6,10,4,4,4,4,9,6,10,0.9892738727231821
9,6,10,6,6,6,6,9,6,10,0.9906504928417827
9,6,10,8,8,8,8,9,6,10,0.9927693762641022
9,6,10,10,10,10,10,9,6,10,0.9929418408784313
9,6,11,2,2,2,2,9,6,11,0.9312104220623555
9,6,11,4,4,4,4,9,6,11,0.9892738727231821
9,6,11,6,6,6,6,9,6,11,0.9906504928417827
9,6,11,8,8,8,8,9,6,11,0.9927693762641022
9,6,11,10,10,10,10,9,6,11,0.9929418408784313
9,6,12,2,2,2,2,9,6,12,0.9312104220623555
9,6,12,4,4,4,4,9,6,12,0.9892738727231821
9,6,12,6,6,6,6,9,6,12,0.9906504928417827
9,6,12,8,8,8,8,9,6,12,0.9927693762641022
9,6,12,10,10,10,10,9,6,12,0.9929418408784313
9,6,13,2,2,2,2,9,6,13,0.9312104220623555
9,6,13,4,4,4,4,9,6,13,0.9892738727231821
9,6,13,6,6,6,6,9,6,13,0.9906504928417827
9,6,13,8,8,8,8,9,6,13,0.9927693762641022
9,6,13,10,10,10,10,9,6,13,0.9929418408784313
9,6,14,2,2,2,2,9,6,14,0.9312104220623555
9,6,14,4,4,4,4,9,6,14,0.9892738727231821
9,6,14,6,6,6,6,9,6,14,0.9906504928417827
9,6,14,8,8,8,8,9,6,14,0.9927693762641022
9,6,14,10,10,10,10,9,6,14,0.9929418408784313
9,6,15,2,2,2,2,9,6,15,0.9312104220623555
9,6,15,4,4,4,4,9,6,15,0.9892738727231821
9,6,15,6,6,6,6,9,6,15,0.9906504928417827
9,6,15,8,8,8,8,9,6,15,0.9927693762641022
9,6,15,10,10,10,10,9,6,15,0.9929418408784313
9,6,16,2,2,2,2,9,6,16,0.9312104220623555
9,6,16,4,4,4,4,9,6,16,0.9892738727231821
9,6,16,6,6,6,6,9,6,16,0.9906504928417827
9,6,16,8,8,8,8,9,6,16,0.9927693762641022
9,6,16,10,10,10,10,9,6,16,0.9929418408784313
9,6,17,2,2,2,2,9,6,17,0.9312104220623555
9,6,17,4,4,4,4,9,6,17,0.9892738727231821
9,6,17,6,6,6,6,9,6,17,0.9906504928417827
9,6,17,8,8,8,8,9,6,17,0.9927693762641022
9,6,17,10,10,10,10,9,6,17,0.9929418408784313
9,6,18,2,2,2,2,9,6,18,0.9312104220623555
9,6,18,4,4,4,4,9,6,18,0.9892738727231821
9,6,18,6,6,6,6,9,6,18,0.9906504928417827
9,6,18,8,8,8,8,9,6,18,0.9927693762641022
9,6,18,10,10,10,10,9,6,18,0.9929418408784313
9,6,19,2,2,2,2,9,6,19,0.9312104220623555
9,6,19,4,4,4,4,9,6,19,0.9892738727231821
9,6,19,6,6,6,6,9,6,19,0.9906504928417827
9,6,19,8,8,8,8,9,6,19,0.9927693762641022
9,6,19,10,10,10,10,9,6,19,0.9929418408784313
9,6,20,2,2,2,2,9,6,20,0.9312104220623555
9,6,20,4,4,4,4,9,6,20,0.9892738727231821
9,6,20,6,6,6,6,9,6,20,0.9906504928417827
9,6,20,8,8,8,8,9,6,20,0.9927693762641022
9,6,20,10,10,10,10,9,6,20,0.9929418408784313
9,6,21,2,2,2,2,9,6,21,0.9312104220623555
9,6,21,4,4,4,4,9,6,21,0.9892738727231821
9,6,21,6,6,6,6,9,6,21,0.9906504928417827
9,6,21,8,8,8,8,9,6,21,0.9927693762641022
9,6,21,10,10,10,10,9,6,21,0.9929418408784313
9,6,22,2,2,2,2,9,6,22,0.9312104220623555
9,6,22,4,4,4,4,9,6,22,0.9892738727231821
9,6,22,6,6,6,6,9,6,22,0.9906504928417827
9,6,22,8,8,8,8,9,6,22,0.9927693762641022
9,6,22,10,10,10,10,9,6,22,0.9929418408784313
9,6,23,2,2,2,2,9,6,23,0.9312104220623555
9,6,23,4,4,4,4,9,6,23,0.9892738727231821
9,6,23,6,6,6,6,9,6,23,0.9906504928417827
9,6,23,8,8,8,8,9,6,23,0.9927693762641022
9,6,23,10,10,10,10,9,6,23,0.9929418408784313
9,6,24,2,2,2,2,9,6,24,0.9312104220623555
9,6,24,4,4,4,4,9,6,24,0.9892738727231821
9,6,24,6,6,6,6,9,6,24,0.9906504928417827
9,6,24,8,8,8,8,9,6,24,0.9927693762641022
9,6,24,10,10,10,10,9,6,24,0.9929418408784313
9,7,2,2,2,2,2,9,7,2,0.9289750241082524
9,7,2,4,4,4,4,9,7,2,0.9895295827501063
9,7,2,6,6,6,6,9,7,2,0.99068756222293
9,7,2,8,8,8,8,9,7,2,0.9921826965998912
9,7,2,10,10,10,10,9,7,2,0.9924982747305995
9,7,3,2,2,2,2,9,7,3,0.9289750241082524
9,7,3,4,4,4,4,9,7,3,0.9895295827501063
9,7,3,6,6,6,6,9,7,3,0.99068756222293
9,7,3,8,8,8,8,9,7,3,0.9921826965998912
9,7,3,10,10,10,10,9,7,3,0.9924982747305995
9,7,4,2,2,2,2,9,7,4,0.9289750241082524
9,7,4,4,4,4,4,9,7,4,0.9895295827501063
9,7,4,6,6,6,6,9,7,4,0.99068756222293
9,7,4,8,8,8,8,9,7,4,0.9921826965998912
9,7,4,10,10,10,10,9,7,4,0.9924982747305995
9,7,5,2,2,2,2,9,7,5,0.9289750241082524
9,7,5,4,4,4,4,9,7,5,0.9895295827501063
9,7,5,6,6,6,6,9,7,5,0.99068756222293
9,7,5,8,8,8,8,9,7,5,0.9921826965998912
9,7,5,10,10,10,10,9,7,5,0.9924982747305995
9,7,6,2,2,2,2,9,7,6,0.9289750241082524
9,7,6,4,4,4,4,9,7,6,0.9895295827501063
9,7,6,6,6,6,6,9,7,6,0.99068756222293
9,7,6,8,8,8,8,9,7,6,0.9921826965998912
9,7,6,10,10,10,10,9,7,6,0.9924982747305995
9,7,7,2,2,2,2,9,7,7,0.9289750241082524
9,7,7,4,4,4,4,9,7,7,0.9895295827501063
9,7,7,6,6,6,6,9,7,7,0.99068756222293
9,7,7,8,8,8,8,9,7,7,0.9921826965998912
9,7,7,10,10,10,10,9,7,7,0.9924982747305995
9,7,8,2,2,2,2,9,7,8,0.9289750241082524
9,7,8,4,4,4,4,9,7,8,0.9895295827501063
9,7,8,6,6,6,6,9,7,8,0.99068756222293
9,7,8,8,8,8,8,9,7,8,0.9921826965998912
9,7,8,10,10,10,10,9,7,8,0.9924982747305995
9,7,9,2,2,2,2,9,7,9,0.9289750241082524
9,7,9,4,4,4,4,9,7,9,0.9895295827501063
9,7,9,6,6,6,6,9,7,9,0.99068756222293
9,7,9,8,8,8,8,9,7,9,0.9921826965998912
9,7,9,10,10,10,10,9,7,9,0.9924982747305995
9,7,10,2,2,2,2,9,7,10,0.9289750241082524
9,7,10,4,4,4,4,9,7,10,0.9895295827501063
9,7,10,6,6,6,6,9,7,10,0.99068756222293
9,7,10,8,8,8,8,9,7,10,0.9921826965998912
9,7,10,10,10,10,10,9,7,10,0.9924982747305995
9,7,11,2,2,2,2,9,7,11,0.9289750241082524
9,7,11,4,4,4,4,9,7,11,0.9895295827501063
9,7,11,6,6,6,6,9,7,11,0.99068756222293
9,7,11,8,8,8,8,9,7,11,0.9921826965998912
9,7,11,10,10,10,10,9,7,11,0.9924982747305995
9,7,12,2,2,2,2,9,7,12,0.9289750241082524
9,7,12,4,4,4,4,9,7,12,0.9895295827501063
9,7,12,6,6,6,6,9,7,12,0.99068756222293
9,7,12,8,8,8,8,9,7,12,0.9921826965998912
9,7,12,10,10,10,10,9,7,12,0.9924982747305995
9,7,13,2,2,2,2,9,7,13,0.9289750241082524
9,7,13,4,4,4,4,9,7,13,0.9895295827501063
9,7,13,6,6,6,6,9,7,13,0.99068756222293
9,7,13,8,8,8,8,9,7,13,0.9921826965998912
9,7,13,10,10,10,10,9,7,13,0.9924982747305995
9,7,14,2,2,2,2,9,7,14,0.9289750241082524
9,7,14,4,4,4,4,9,7,14,0.9895295827501063
9,7,14,6,6,6,6,9,7,14,0.99068756222293
9,7,14,8,8,8,8,9,7,14,0.9921826965998912
9,7,14,10,10,10,10,9,7,14,0.9924982747305995
9,7,15,2,2,2,2,9,7,15,0.9289750241082524
9,7,15,4,4,4,4,9,7,15,0.9895295827501063
9,7,15,6,6,6,6,9,7,15,0.99068756222293
9,7,15,8,8,8,8,9,7,15,0.9921826965998912
9,7,15,10,10,10,10,9,7,15,0.9924982747305995
9,7,16,2,2,2,2,9,7,16,0.9289750241082524
9,7,16,4,4,4,4,9,7,16,0.9895295827501063
9,7,16,6,6,6,6,9,7,16,0.99068756222293
9,7,16,8,8,8,8,9,7,16,0.9921826965998912
9,7,16,10,10,10,10,9,7,16,0.9924982747305995
9,7,17,2,2,2,2,9,7,17,0.9289750241082524
9,7,17,4,4,4,4,9,7,17,0.9895295827501063
9,7,17,6,6,6,6,9,7,17,0.99068756222293
9,7,17,8,8,8,8,9,7,17,0.9921826965998912
9,7,17,10,10,10,10,9,7,17,0.9924982747305995
9,7,18,2,2,2,2,9,7,18,0.9289750241082524
9,7,18,4,4,4,4,9,7,18,0.9895295827501063
9,7,18,6,6,6,6,9,7,18,0.99068756222293
9,7,18,8,8,8,8,9,7,18,0.9921826965998912
9,7,18,10,10,10,10,9,7,18,0.9924982747305995
9,7,19,2,2,2,2,9,7,19,0.9289750241082524
9,7,19,4,4,4,4,9,7,19,0.9895295827501063
9,7,19,6,6,6,6,9,7,19,0.99068756222293
9,7,19,8,8,8,8,9,7,19,0.9921826965998912
9,7,19,10,10,10,10,9,7,19,0.9924982747305995
9,7,20,2,2,2,2,9,7,20,0.9289750241082524
9,7,20,4,4,4,4,9,7,20,0.9895295827501063
9,7,20,6,6,6,6,9,7,20,0.99068756222293
9,7,20,8,8,8,8,9,7,20,0.9921826965998912
9,7,20,10,10,10,10,9,7,20,0.9924982747305995
9,7,21,2,2,2,2,9,7,21,0.9289750241082524
9,7,21,4,4,4,4,9,7,21,0.9895295827501063
9,7,21,6,6,6,6,9,7,21,0.99068756222293
9,7,21,8,8,8,8,9,7,21,0.9921826965998912
9,7,21,10,10,10,10,9,7,21,0.9924982747305995
9,7,22,2,2,2,2,9,7,22,0.9289750241082524
9,7,22,4,4,4,4,9,7,22,0.9895295827501063
9,7,22,6,6,6,6,9,7,22,0.99068756222293
9,7,22,8,8,8,8,9,7,22,0.9921826965998912
9,7,22,10,10,10,10,9,7,22,0.9924982747305995
9,7,23,2,2,2,2,9,7,23,0.9289750241082524
9,7,23,4,4,4,4,9,7,23,0.9895295827501063
9,7,23,6,6,6,6,9,7,23,0.99068756222293
9,7,23,8,8,8,8,9,7,23,0.9921826965998912
9,7,23,10,10,10,10,9,7,23,0.9924982747305995
9,7,24,2,2,2,2,9,7,24,0.9289750241082524
9,7,24,4,4,4,4,9,7,24,0.9895295827501063
9,7,24,6,6,6,6,9,7,24,0.99068756222293
9,7,24,8,8,8,8,9,7,24,0.9921826965998912
9,7,24,10,10,10,10,9,7,24,0.9924982747305995
9,8,2,2,2,2,2,9,8,2,0.9284348877991395
9,8,2,4,4,4,4,9,8,2,0.9881179901784743
9,8,2,6,6,6,6,9,8,2,0.9906887154864228
9,8,2,8,8,8,8,9,8,2,0.9916425121867138
9,8,2,10,10,10,10,9,8,2,0.992415459000546
9,8,3,2,2,2,2,9,8,3,0.9284348877991395
9,8,3,4,4,4,4,9,8,3,0.9881179901784743
9,8,3,6,6,6,6,9,8,3,0.9906887154864228
9,8,3,8,8,8,8,9,8,3,0.9916425121867138
9,8,3,10,10,10,10,9,8,3,0.992415459000546
9,8,4,2,2,2,2,9,8,4,0.9284348877991395
9,8,4,4,4,4,4,9,8,4,0.9881179901784743
9,8,4,6,6,6,6,9,8,4,0.9906887154864228
9,8,4,8,8,8,8,9,8,4,0.9916425121867138
9,8,4,10,10,10,10,9,8,4,0.992415459000546
9,8,5,2,2,2,2,9,8,5,0.9284348877991395
9,8,5,4,4,4,4,9,8,5,0.9881179901784743
9,8,5,6,6,6,6,9,8,5,0.9906887154864228
9,8,5,8,8,8,8,9,8,5,0.9916425121867138
9,8,5,10,10,10,10,9,8,5,0.992415459000546
9,8,6,2,2,2,2,9,8,6,0.9284348877991395
9,8,6,4,4,4,4,9,8,6,0.9881179901784743
9,8,6,6,6,6,6,9,8,6,0.9906887154864228
9,8,6,8,8,8,8,9,8,6,0.9916425121867138
9,8,6,10,10,10,10,9,8,6,0.992415459000546
9,8,7,2,2,2,2,9,8,7,0.9284348877991395
9,8,7,4,4,4,4,9,8,7,0.9881179901784743
9,8,7,6,6,6,6,9,8,7,0.9906887154864228
9,8,7,8,8,8,8,9,8,7,0.9916425121867138
9,8,7,10,10,10,10,9,8,7,0.992415459000546
9,8,8,2,2,2,2,9,8,8,0.9284348877991395
9,8,8,4,4,4,4,9,8,8,0.9881179901784743
9,8,8,6,6,6,6,9,8,8,0.9906887154864228
9,8,8,8,8,8,8,9,8,8,0.9916425121867138
9,8,8,10,10,10,10,9,8,8,0.992415459000546
9,8,9,2,2,2,2,9,8,9,0.9284348877991395
9,8,9,4,4,4,4,9,8,9,0.9881179901784743
9,8,9,6,6,6,6,9,8,9,0.9906887154864228
9,8,9,8,8,8,8,9,8,9,0.9916425121867138
9,8,9,10,10,10,10,9,8,9,0.992415459000546
9,8,10,2,2,2,2,9,8,10,0.9284348877991395
9,8,10,4,4,4,4,9,8,10,0.9881179901784743
9,8,10,6,6,6,6,9,8,10,0.9906887154864228
9,8,10,8,8,8,8,9,8,10,0.9916425121867138
9,8,10,10,10,10,10,9,8,10,0.992415459000546
9,8,11,2,2,2,2,9,8,11,0.9284348877991395
9,8,11,4,4,4,4,9,8,11,0.9881179901784743
9,8,11,6,6,6,6,9,8,11,0.9906887154864228
9,8,11,8,8,8,8,9,8,11,0.9916425121867138
