selected,2136701.java,38,47,,F,,,
selected,2509955.java,118,127,,F,,,
selected,2394388.java,119,128,,F,,,
selected,2297513.java,46,55,,F,,,
selected,2022164.java,132,141,,F,,,
selected,1487492.java,582,591,,F,,,
selected,1163416.java,729,738,,F,,,
sample,ExtactUsingRegex.java,9,17,Q,,,,
selected,1934943.java,125,136,,F,,,
selected,2569421.java,57,70,,F,,,
selected,991621.java,28,35,,F,,,
selected,1355913.java,64,85,,F,,,
selected,416858.java,70,78,,F,,,
selected,2124064.java,69,77,,F,,,
selected,700635.java,121,129,,F,,,
selected,2064162.java,106,114,,F,,,
selected,1065422.java,391,403,,F,,,
selected,103176.java,213,221,,F,,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,Q,,,,
selected,1450277.java,76,125,,F,,,
selected,1882302.java,50,55,,F,,,
selected,270495.java,52,95,,F,,,
selected,2196152.java,55,98,,F,,,
selected,1382999.java,126,136,,F,,,
selected,751092.java,277,285,,F,,,
selected,2652922.java,259,267,,F,,,
selected,201640.java,356,362,,F,,,
selected,2482353.java,514,524,,F,,,
selected,201640.java,347,354,,F,,,
sample,BinarySearch.java,19,30,Q,,,,
selected,2663331.java,292,299,,F,,,
sample,BinarySearch.java,48,61,3,T,,,
sample,BinarySearch.java,32,46,3,T,,,
selected,2187105.java,78,83,,F,,,
selected,934859.java,475,484,3,T,,,
selected,1256273.java,23,32,3,T,,,
selected,386201.java,71,80,3,T,,,
default,11153.java,52,65,3,T,,,
selected,910572.java,19,35,3,T,,,
default,82586.java,272,285,,F,,,
sample,ExecuteExternalProcessAndReadInput.java,10,36,Q,,,,
selected,1384554.java,276,284,,F,,,
selected,2453384.java,62,230,,F,,,
selected,112859.java,296,310,,F,,,
selected,112859.java,312,331,,F,,,
selected,722663.java,49,73,,F,,,
selected,1636896.java,91,99,,F,,,
selected,2712842.java,131,157,,F,,,
selected,193167.java,55,562,,F,,,
selected,2667908.java,532,662,,F,,,
selected,684945.java,62,88,,F,,,
sample,getMACAddresInStandardForm.java,27,39,Q,,,,
selected,2134731.java,18,35,,F,,,
selected,1880695.java,67,84,,F,,,
selected,58994.java,101,117,,F,,,
selected,1518347.java,13,30,,F,,,
selected,1877906.java,12,29,,F,,,
selected,756803.java,688,703,,F,,,
selected,2425328.java,132,150,,F,,,
selected,2205334.java,27,41,,F,,,
selected,380263.java,505,540,,F,,,
selected,298673.java,22,42,3,T,,,
sample,ShuffleArrayInPlace.java,16,32,Q,,,,
selected,913640.java,78,87,3,T,,,
default,42085.java,58,69,3,T,,,
selected,2681101.java,91,103,,F,,,
selected,1645033.java,554,562,,F,,,
selected,2536122.java,145,156,,F,,,
selected,171248.java,256,267,3,T,,,
selected,2536122.java,105,113,,F,,,
selected,996082.java,63,77,3,T,,,
selected,26235.java,99,125,3,T,,,
selected,2616037.java,536,544,,F,,,
sample,CallMethodUsingReflection.java,28,45,Q,,,,
selected,1948824.java,153,169,,F,,,
selected,2107756.java,57,90,,F,,,
selected,2388184.java,34,45,,F,,,
selected,318757.java,32,43,,F,,,
selected,1397727.java,323,336,,F,,,
selected,318757.java,68,79,,F,,,
selected,44110.java,314,331,,F,,,
selected,2022875.java,452,469,,F,,,
selected,2157462.java,334,374,,F,,,
selected,1419878.java,27,49,,F,,,
sample,UnZip.java,46,83,Q,,,,
selected,2196770.java,123,154,,F,,,
selected,1393490.java,34,62,,F,,,
selected,138101.java,118,147,,F,,,
selected,1891388.java,153,161,,F,,,
selected,1604703.java,252,279,,F,,,
selected,818894.java,137,147,,F,,,
selected,734567.java,14,24,,F,,,
selected,1321566.java,156,164,,F,,,
selected,1704283.java,46,56,,F,,,
selected,1352770.java,61,69,,F,,,
sample,ConvertDateFormat.java,8,19,Q,,,,
selected,2070118.java,194,199,,F,,,
selected,1262363.java,637,646,3,T,,,
selected,921060.java,45,54,,F,,,
selected,1390213.java,45,54,,F,,,
selected,2576261.java,74,84,,F,,,
selected,2448177.java,72,82,,F,,,
selected,2355301.java,74,84,,F,,,
selected,2448177.java,107,118,,F,,,
selected,2355301.java,109,120,,F,,,
selected,1045100.java,635,640,,F,,,
sample,SetUpGraphicalViewerSelectionEventHandler.java,2,9,Q,,,,
selected,212333.java,80,91,,F,,,
selected,212333.java,77,93,,F,,,
selected,160435.java,42,54,,F,,,
selected,1317172.java,42,54,,F,,,
selected,511200.java,122,141,,F,,,
selected,160435.java,110,121,,F,,,
selected,160435.java,131,142,,F,,,
selected,1317172.java,110,121,,F,,,
selected,1317172.java,131,142,,F,,,
selected,160435.java,39,56,,F,,,
sample,XMPPSendMessage.java,10,26,Q,,,,
selected,1320309.java,16,21,3,T,,,
selected,1897787.java,15,21,,F,,,
selected,2054169.java,38,47,,F,,,
selected,1824506.java,755,778,3,T,,,
selected,1763071.java,402,425,3,T,,,
selected,2126704.java,35,44,,F,,,
selected,1621446.java,149,161,3,T,,,
selected,1517373.java,67,91,3,T,,,
selected,757245.java,30,65,,F,,,
selected,43984.java,33,64,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,18,23,Q,,,,
selected,1390962.java,42,47,,F,,,
selected,756989.java,34,43,,F,,,
selected,1000320.java,32,41,,F,,,
selected,257170.java,44,51,,F,,,
selected,473377.java,89,94,,F,,,
selected,2447010.java,43,58,,F,,,
selected,257170.java,221,231,,F,,,
selected,257170.java,263,273,,F,,,
selected,257170.java,251,261,,F,,,
selected,257170.java,209,219,,F,,,
sample,FileChooser.java,9,36,Q,,,,
selected,2078477.java,53,66,,F,,,
selected,2078477.java,27,40,,F,,,
selected,408135.java,108,122,,F,,,
selected,2457462.java,85,94,,F,,,
selected,853317.java,502,543,,F,,,
selected,776232.java,565,606,,F,,,
selected,710810.java,502,543,,F,,,
selected,2648216.java,569,610,,F,,,
selected,2606873.java,567,608,,F,,,
selected,2603304.java,566,607,,F,,,
sample,ParseCSVFile.java,11,26,Q,,,,
selected,2192291.java,47,59,,F,,,
selected,666864.java,43,62,,F,,,
selected,662109.java,54,111,,F,,,
selected,542455.java,32,48,,F,,,
selected,38603.java,1082,1102,,F,,,
selected,1484466.java,1080,1100,,F,,,
selected,462458.java,11,17,,F,,,
selected,1788164.java,41,49,,F,,,
selected,804762.java,11,66,,F,,,
selected,685960.java,178,241,,F,,,
sample,PrimeFactors.java,18,28,Q,,,,
selected,2492368.java,250,264,,F,,,
selected,978113.java,98,106,,F,,,
selected,2492368.java,307,321,,F,,,
selected,2492368.java,364,378,,F,,,
selected,1252206.java,348,355,,F,,,
selected,1772702.java,155,167,,F,,,
selected,1236213.java,152,164,,F,,,
selected,1956048.java,80,101,,F,,,
default,76566.java,7,16,,F,,,
selected,1363474.java,24,39,,F,,,
sample,ParseXML2Dom.java,36,47,Q,,,,
selected,2411877.java,306,314,,F,,,
selected,2207109.java,12,35,,F,,,
selected,936111.java,19,42,,F,,,
selected,2411877.java,316,324,,F,,,
selected,214045.java,345,353,,F,,,
selected,132825.java,130,138,,F,,,
selected,343347.java,25,35,,F,,,
selected,18686.java,100,137,,F,,,
selected,754899.java,54,62,,F,,,
selected,732276.java,313,321,,F,,,
sample,BubbleSort.java,201,217,Q,,,,
selected,2267313.java,7,20,,F,,,
selected,2076076.java,687,704,,F,,,
selected,2076076.java,715,736,,F,,,
selected,2076076.java,752,769,,F,,,
selected,475822.java,17,25,,F,,,
selected,411336.java,632,651,3,T,,,
selected,1771786.java,220,239,3,T,,,
selected,1219912.java,39,59,3,T,,,
selected,671771.java,148,182,,F,,,
selected,2707547.java,148,182,,F,,,
sample,ResizeObjectArray.java,2,14,Q,,,,
selected,1340314.java,86,101,,F,,,
selected,1069483.java,86,101,,F,,,
selected,150731.java,57,68,,F,,,
selected,1816074.java,154,164,,F,,,
selected,729859.java,146,158,,F,,,
selected,1525190.java,146,158,,F,,,
selected,562830.java,799,815,,F,,,
selected,161029.java,109,128,,F,,,
selected,1340314.java,108,129,,F,,,
selected,1069483.java,108,129,,F,,,
sample,CreateJavaProject.java,16,42,Q,,,,
selected,1275255.java,591,631,,F,,,
selected,930644.java,64,107,,F,,,
selected,2448991.java,51,101,,F,,,
selected,2322032.java,793,801,,F,,,
selected,2714469.java,106,164,3,T,,,
selected,2714469.java,109,162,3,T,,,
selected,1578718.java,170,192,,F,,,
selected,352176.java,180,190,,F,,,
selected,1275255.java,679,692,,F,,,
selected,2604658.java,89,120,,F,,,
sample,CopyFileSamples.java,71,79,Q,,,,
selected,166831.java,379,388,,F,,,
selected,2383757.java,319,333,,F,,,
selected,1906877.java,64,72,,F,,,
selected,1822830.java,79,92,,F,,,
selected,2493382.java,185,200,,F,,,
selected,2383757.java,302,317,,F,,,
selected,424599.java,55,66,,F,,,
selected,1651038.java,10,21,,F,,,
selected,2549829.java,214,223,,F,,,
selected,2325000.java,47,56,,F,,,
sample,FTP_ApacheCommonsNet_Samples.java,11,16,Q,,,,
selected,1390962.java,42,47,,F,,,
selected,979949.java,150,155,,F,,,
selected,756989.java,34,43,,F,,,
selected,1000320.java,32,41,,F,,,
selected,473377.java,89,94,,F,,,
selected,368555.java,22,33,,F,,,
selected,1111640.java,57,74,3,T,,,
selected,872169.java,52,60,3,T,,,
selected,285352.java,117,127,,F,,,
selected,1627038.java,33,48,,F,,,
sample,ScreenShot.java,14,20,Q,,,,
selected,1586433.java,549,554,,F,,,
selected,1140840.java,46,66,,F,,,
selected,18789.java,92,101,,F,,,
selected,400290.java,62,75,3,T,,,
selected,2713962.java,141,155,,F,,,
selected,1538951.java,79,87,,F,,,
selected,2269584.java,133,140,,F,,,
selected,2084035.java,21,30,,F,,,
selected,1504224.java,32,46,3,T,,,
selected,2715914.java,318,324,,F,,,
sample,DownloadWebpage.java,20,30,Q,,,,
selected,969037.java,51,64,,F,,,
selected,953798.java,188,197,,F,,,
selected,374765.java,132,141,,F,,,
selected,2667874.java,192,201,,F,,,
selected,2146263.java,81,90,,F,,,
selected,2086142.java,192,201,,F,,,
selected,2024971.java,192,201,,F,,,
selected,1965038.java,132,141,,F,,,
selected,22260.java,121,130,,F,,,
selected,304791.java,536,548,,F,,,
sample,GCD.java,24,32,Q,,,,
default,6176.java,95,100,3,T,,,
selected,1245038.java,275,283,,F,,,
selected,343387.java,446,451,,F,,,
selected,2332215.java,162,167,,F,,,
selected,2058274.java,162,167,,F,,,
selected,1990527.java,446,451,,F,,,
selected,1754230.java,162,167,,F,,,
selected,1452565.java,398,403,,F,,,
selected,1050713.java,162,167,,F,,,
selected,1046143.java,408,413,,F,,,
sample,TransposeMatrix.java,4,12,Q,,,,
selected,1131080.java,107,115,,F,,,
selected,2209559.java,411,419,,F,,,
selected,2209559.java,401,409,,F,,,
selected,1690098.java,160,168,,F,,,
selected,1690098.java,197,205,,F,,,
selected,1419671.java,34,47,,F,,,
selected,1202455.java,104,114,,F,,,
selected,45530.java,83,97,,F,,,
selected,123762.java,199,207,,F,,,
selected,1364281.java,9,20,,F,,,
sample,PlaySound.java,21,26,Q,,,,
selected,1298966.java,67,80,,F,,,
selected,716222.java,208,213,,F,,,
selected,568878.java,33,38,,F,,,
selected,2122332.java,55,60,,F,,,
selected,1250099.java,50,55,,F,,,
selected,2222466.java,91,100,,F,,,
sample,PlaySound.java,29,44,3,T,,,
selected,1179832.java,70,81,,F,,,
selected,2265387.java,79,90,,F,,,
selected,974023.java,54,61,,F,,,
sample,BubbleSort.java,238,254,Q,,,,
default,54157.java,23,32,,F,,,
selected,260759.java,19,33,,F,,,
selected,260759.java,44,60,,F,,,
selected,2570739.java,16,32,,F,,,
selected,97366.java,40,56,3,T,,,
selected,1701688.java,13,36,,F,,,
selected,1521892.java,5,16,,F,,,
selected,1891003.java,22,40,,F,,,
selected,2684449.java,388,401,,F,,,
selected,545572.java,310,325,,F,,,
sample,CallMethodUsingReflection.java,47,52,Q,,,,
selected,2448150.java,63,76,,F,,,
selected,1578438.java,217,227,,F,,,
selected,2492950.java,116,124,,F,,,
selected,1186303.java,22,29,,F,,,
selected,2526596.java,175,186,,F,,,
selected,592954.java,38,49,,F,,,
selected,592954.java,25,36,,F,,,
selected,1369356.java,56,74,,F,,,
selected,702878.java,70,95,,F,,,
selected,2084427.java,35,52,,F,,,
sample,PrimeFactors.java,6,16,Q,,,,
selected,2492368.java,250,264,,F,,,
selected,978113.java,98,106,,F,,,
selected,2492368.java,307,321,,F,,,
selected,2492368.java,364,378,,F,,,
selected,1252206.java,348,355,,F,,,
selected,1772702.java,155,167,,F,,,
selected,1236213.java,152,164,,F,,,
selected,1956048.java,80,101,,F,,,
default,76566.java,7,16,,F,,,
selected,1363474.java,24,39,,F,,,
sample,BinarySearch.java,32,46,Q,,,,
selected,1405573.java,76,97,,F,,,
selected,2483016.java,189,200,,F,,,
selected,555290.java,80,87,3,T,,,
selected,38922.java,74,83,,F,,,
selected,2137518.java,74,83,,F,,,
selected,2012041.java,67,76,,F,,,
selected,2004523.java,86,94,3,T,,,
selected,1524785.java,106,120,,F,,,
selected,1524785.java,90,104,,F,,,
selected,969309.java,622,631,3,T,,,
sample,ZipFiles.java,11,39,Q,,,,
selected,818894.java,137,147,,F,,,
selected,769000.java,110,121,,F,,,
selected,785129.java,191,201,3,T,,,
selected,1036269.java,104,115,,F,,,
default,67502.java,102,113,,F,,,
default,40597.java,102,113,,F,,,
selected,314322.java,328,346,3,T,,,
selected,1948328.java,560,571,,F,,,
selected,407139.java,365,382,3,T,,,
selected,304326.java,390,410,3,T,,,
sample,FileChooser.java,38,65,Q,,,,
selected,2078477.java,53,66,,F,,,
selected,2078477.java,27,40,,F,,,
selected,408135.java,108,122,,F,,,
selected,853317.java,502,543,,F,,,
selected,776232.java,565,606,,F,,,
selected,710810.java,502,543,,F,,,
selected,2648216.java,569,610,,F,,,
selected,2606873.java,567,608,,F,,,
selected,2603304.java,566,607,,F,,,
selected,2343944.java,531,572,,F,,,
sample,BinarySearch.java,48,61,Q,,,,
selected,976148.java,11,22,,F,,,
selected,910572.java,44,60,3,T,,,
sample,BinarySearch.java,19,30,3,T,,,
sample,BinarySearch.java,6,17,3,T,,,
selected,2239373.java,354,368,3,T,,,
selected,2328756.java,86,95,,F,,,
selected,1058539.java,97,111,3,T,,,
selected,1256273.java,5,17,3,T,,,
selected,2339170.java,82,99,,F,,,
selected,756277.java,337,348,,F,,,
sample,FTP_FTP4J_Samples.java,15,20,Q,,,,
selected,1919649.java,42,48,,F,,,
selected,1601937.java,44,49,,F,,,
selected,56882.java,440,445,,F,,,
selected,56882.java,712,718,,F,,,
selected,1999719.java,44,61,,F,,,
selected,756989.java,34,43,,F,,,
selected,1000320.java,32,41,,F,,,
selected,1934907.java,265,282,,F,,,
selected,1358269.java,77,94,,F,,,
selected,1111640.java,57,74,3,T,,,
