selected,292916.java,119,131,,F,,
selected,1136217.java,128,140,,F,,
selected,2252655.java,186,193,,F,,
selected,1334180.java,296,301,,F,,
selected,130864.java,48,53,,F,,
selected,1188786.java,48,53,,F,,
sample,UnZip.java,46,83,Q,,,
selected,2196770.java,123,154,,F,,
selected,138101.java,118,147,,F,,
selected,1411797.java,45,74,,F,,
selected,894919.java,25,68,,F,,
selected,2196271.java,28,71,,F,,
selected,169492.java,25,68,,F,,
selected,62915.java,156,182,,F,,
selected,2708585.java,598,638,,F,,
selected,1374338.java,38,55,,F,,
selected,453115.java,243,267,,F,,
sample,ConvertDateFormat.java,8,19,Q,,,
selected,921060.java,45,54,,F,,
selected,1390213.java,45,54,,F,,
selected,1262363.java,637,646,3,T,,
selected,2070118.java,194,199,,F,,
selected,2655000.java,456,464,,F,,
selected,1045100.java,635,640,,F,,
selected,2100260.java,141,146,,F,,
selected,2257380.java,114,119,,F,,
selected,917378.java,370,375,,F,,
selected,1672261.java,81,91,,F,,
sample,SetUpGraphicalViewerSelectionEventHandler.java,2,9,Q,,,
selected,212333.java,80,91,,F,,
selected,212333.java,77,93,,F,,
selected,984240.java,181,191,,F,,
selected,2535848.java,90,100,,F,,
selected,241734.java,92,102,,F,,
selected,2085516.java,81,91,,F,,
selected,1800054.java,82,92,,F,,
selected,130341.java,90,100,,F,,
selected,32822.java,170,182,,F,,
selected,2094591.java,72,84,,F,,
sample,XMPPSendMessage.java,10,26,Q,,,
selected,1320309.java,16,21,3,T,,
selected,2054169.java,38,47,,F,,
selected,1897787.java,15,21,,F,,
selected,2126704.java,35,44,,F,,
selected,1824506.java,755,778,3,T,,
selected,1763071.java,402,425,3,T,,
selected,1621446.java,149,161,3,T,,
selected,1517373.java,67,91,3,T,,
selected,757245.java,30,65,,F,,
selected,43984.java,33,64,3,T,,
sample,FTP_ApacheCommonsNet_Samples.java,18,23,Q,,,
selected,756989.java,34,43,,F,,
selected,1000320.java,32,41,,F,,
selected,1390962.java,42,47,,F,,
selected,1111640.java,57,74,3,T,,
selected,872169.java,52,60,3,T,,
selected,478016.java,97,163,3,T,,
selected,268533.java,34,41,3,T,,
selected,468123.java,55,67,3,T,,
selected,257170.java,44,51,,F,,
selected,221058.java,184,229,3,T,,
sample,FileChooser.java,9,36,Q,,,
selected,2457462.java,85,94,,F,,
selected,408135.java,108,122,,F,,
default,63589.java,757,782,,F,,
default,34119.java,757,782,3,T,,
selected,2645256.java,451,466,,F,,
selected,915325.java,629,638,,F,,
selected,261223.java,178,210,,F,,
selected,1833515.java,275,292,,F,,
selected,1364391.java,573,593,,F,,
selected,1364391.java,546,566,,F,,
sample,ParseCSVFile.java,11,26,Q,,,
selected,662109.java,54,111,,F,,
default,73646.java,227,305,,F,,
default,27212.java,227,305,,F,,
default,54703.java,37,71,3,T,,
default,27311.java,37,71,3,T,,
selected,1375316.java,209,231,,F,,
selected,1191044.java,66,91,,F,,
default,33772.java,10,79,,F,,
default,126548.java,10,79,,F,,
selected,1791665.java,67,194,,F,,
sample,PrimeFactors.java,18,28,Q,,,
selected,1252206.java,348,355,,F,,
selected,1772702.java,155,167,,F,,
selected,1236213.java,152,164,,F,,
selected,2492368.java,307,321,,F,,
selected,2492368.java,364,378,,F,,
selected,978113.java,98,106,,F,,
selected,67522.java,104,118,,F,,
default,56603.java,141,153,,F,,
selected,2293158.java,1107,1145,,F,,
selected,213874.java,1107,1145,,F,,
sample,ParseXML2Dom.java,36,47,Q,,,
selected,1439941.java,24,82,,F,,
selected,1792920.java,386,477,,F,,
selected,1888726.java,293,382,,F,,
selected,1555637.java,226,243,,F,,
selected,1316603.java,80,147,,F,,
selected,1672727.java,32,70,,F,,
selected,953841.java,196,204,,F,,
selected,1668607.java,31,64,,F,,
selected,18686.java,100,137,,F,,
selected,2450529.java,69,99,,F,,
sample,BubbleSort.java,201,217,Q,,,
selected,2267313.java,7,20,,F,,
selected,2076076.java,687,704,,F,,
selected,2076076.java,715,736,,F,,
selected,2076076.java,752,769,,F,,
selected,475822.java,17,25,,F,,
selected,1448277.java,223,232,,F,,
selected,671771.java,148,182,,F,,
selected,2707547.java,148,182,,F,,
selected,253895.java,110,144,,F,,
selected,1434066.java,204,247,,F,,
sample,ResizeObjectArray.java,2,14,Q,,,
selected,421179.java,74,105,,F,,
selected,877874.java,1294,1361,3,T,,
selected,421179.java,107,135,,F,,
selected,2638309.java,315,326,3,T,,
selected,2656678.java,327,356,3,T,,
selected,2021878.java,278,287,,F,,
selected,2278875.java,534,541,,F,,
selected,2521444.java,344,382,,F,,
selected,1477484.java,191,225,3,T,,
selected,663947.java,80,89,3,T,,
sample,CreateJavaProject.java,16,42,Q,,,
selected,1275255.java,591,631,,F,,
selected,2322032.java,793,801,,F,,
selected,2448991.java,51,101,,F,,
selected,1275255.java,679,692,,F,,
selected,352176.java,180,190,,F,,
selected,1313586.java,549,572,,F,,
selected,882251.java,66,78,,F,,
selected,2706081.java,138,148,,F,,
selected,2275744.java,33,69,,F,,
selected,2714469.java,106,164,3,T,,
sample,CopyFileSamples.java,71,79,Q,,,
selected,166831.java,379,388,,F,,
selected,2383757.java,319,333,,F,,
selected,2493382.java,185,200,,F,,
selected,2383757.java,302,317,,F,,
selected,1340265.java,192,212,,F,,
selected,424599.java,55,66,,F,,
selected,1651038.java,10,21,,F,,
selected,797954.java,32,44,,F,,
selected,2549829.java,214,223,,F,,
selected,2325000.java,47,56,,F,,
sample,FTP_ApacheCommonsNet_Samples.java,11,16,Q,,,
selected,756989.java,34,43,,F,,
selected,1000320.java,32,41,,F,,
selected,1111640.java,57,74,3,T,,
selected,872169.java,52,60,3,T,,
selected,478016.java,97,163,3,T,,
selected,468123.java,55,67,3,T,,
selected,19013.java,74,94,3,T,,
selected,221058.java,184,229,3,T,,
selected,268533.java,34,41,3,T,,
selected,1453384.java,41,67,,F,,
sample,ScreenShot.java,14,20,Q,,,
selected,400290.java,62,75,3,T,,
selected,2457523.java,52,61,3,T,,
selected,1504224.java,32,46,3,T,,
selected,1162973.java,20,34,,F,,
selected,643479.java,91,96,,F,,
selected,1227232.java,347,365,3,T,,
selected,616755.java,13,20,,F,,
selected,787300.java,115,121,,F,,
selected,1663941.java,36,49,3,T,,
selected,2525817.java,349,361,3,T,,
sample,DownloadWebpage.java,20,30,Q,,,
selected,969037.java,51,64,,F,,
selected,1298162.java,13,27,,F,,
selected,448725.java,46,57,,F,,
selected,853751.java,12,22,,F,,
selected,868236.java,29,66,,F,,
selected,1549103.java,31,44,3,T,,
selected,953798.java,188,197,,F,,
selected,374765.java,132,141,,F,,
selected,2667874.java,192,201,,F,,
selected,2146263.java,81,90,,F,,
sample,GCD.java,24,32,Q,,,
selected,1245038.java,275,283,,F,,
selected,343387.java,446,451,,F,,
selected,2332215.java,162,167,,F,,
selected,2058274.java,162,167,,F,,
selected,1990527.java,446,451,,F,,
selected,1754230.java,162,167,,F,,
selected,1452565.java,398,403,,F,,
selected,1050713.java,162,167,,F,,
selected,1046143.java,408,413,,F,,
selected,593431.java,162,167,,F,,
sample,TransposeMatrix.java,4,12,Q,,,
selected,2309315.java,449,462,,F,,
selected,2475844.java,608,619,,F,,
selected,45530.java,83,97,,F,,
selected,2118316.java,142,152,,F,,
selected,446025.java,242,254,,F,,
selected,2321936.java,220,230,,F,,
selected,1938137.java,81,91,,F,,
selected,846014.java,53,60,,F,,
selected,1366365.java,109,122,,F,,
selected,1720350.java,110,122,,F,,
sample,PlaySound.java,21,26,Q,,,
selected,2370516.java,18,25,,F,,
selected,1210265.java,25,41,3,T,,
selected,2506173.java,270,295,,F,,
selected,2732408.java,277,310,,F,,
selected,2664042.java,167,191,,F,,
selected,1578076.java,54,83,,F,,
selected,2145450.java,33,59,,F,,
selected,406910.java,84,116,,F,,
selected,466945.java,40,59,,F,,
sample,PlaySound.java,29,44,3,T,,
sample,BubbleSort.java,238,254,Q,,,
selected,260759.java,19,33,,F,,
default,54157.java,23,32,,F,,
selected,260759.java,44,60,,F,,
selected,2570739.java,16,32,,F,,
selected,1891003.java,22,40,,F,,
selected,545572.java,310,325,,F,,
selected,300049.java,12,20,,F,,
selected,2064961.java,54,72,,F,,
selected,2684449.java,388,401,,F,,
selected,2451310.java,697,709,,F,,
sample,CallMethodUsingReflection.java,47,52,Q,,,
selected,2604316.java,17,28,,F,,
selected,1374688.java,17,28,,F,,
selected,313382.java,310,342,,F,,
selected,338940.java,58,66,,F,,
selected,1754394.java,8,16,,F,,
selected,714636.java,19,25,,F,,
selected,2314628.java,11,16,,F,,
selected,2492950.java,116,124,,F,,
selected,2448150.java,63,76,,F,,
selected,162903.java,11,16,,F,,
sample,PrimeFactors.java,6,16,Q,,,
selected,1252206.java,348,355,,F,,
selected,1772702.java,155,167,,F,,
selected,1236213.java,152,164,,F,,
selected,2492368.java,307,321,,F,,
selected,2492368.java,364,378,,F,,
selected,978113.java,98,106,,F,,
selected,67522.java,104,118,,F,,
default,56603.java,141,153,,F,,
selected,2293158.java,1107,1145,,F,,
selected,213874.java,1107,1145,,F,,
sample,BinarySearch.java,32,46,Q,,,
sample,BinarySearch.java,6,17,3,T,,
selected,1405573.java,76,97,,F,,
selected,2483016.java,189,200,,F,,
sample,BinarySearch.java,19,30,3,T,,
selected,969309.java,622,631,3,T,,
selected,2159228.java,66,75,,F,,
selected,469327.java,142,149,,F,,
selected,38922.java,74,83,,F,,
selected,2137518.java,74,83,,F,,
selected,2012041.java,67,76,,F,,
sample,ZipFiles.java,11,39,Q,,,
selected,1606414.java,964,974,3,T,,
selected,304326.java,390,410,3,T,,
selected,818894.java,137,147,,F,,
selected,1396217.java,1147,1173,3,T,,
selected,582345.java,62,80,3,T,,
selected,314322.java,328,346,3,T,,
selected,1646710.java,65,87,3,T,,
selected,1322589.java,896,919,3,T,,
selected,97368.java,470,496,3,T,,
selected,2260531.java,480,497,3,T,,
sample,FileChooser.java,38,65,Q,,,
selected,2457462.java,85,94,,F,,
selected,2078477.java,53,66,,F,,
selected,1013858.java,764,782,,F,,
default,69916.java,760,778,,F,,
selected,408135.java,108,122,,F,,
selected,726336.java,86,97,,F,,
default,63589.java,757,782,,F,,
default,34119.java,757,782,3,T,,
selected,2546917.java,353,373,,F,,
selected,42189.java,37,60,,F,,
sample,BinarySearch.java,48,61,Q,,,
sample,BinarySearch.java,6,17,3,T,,
selected,976148.java,11,22,,F,,
selected,934859.java,464,473,3,T,,
selected,1572841.java,199,208,3,T,,
sample,BinarySearch.java,19,30,3,T,,
selected,910572.java,44,60,3,T,,
selected,1070556.java,41,48,,F,,
selected,2322287.java,39,61,,F,,
selected,11408.java,39,61,,F,,
selected,884088.java,346,414,,F,,
sample,FTP_FTP4J_Samples.java,15,20,Q,,,
selected,756989.java,34,43,,F,,
selected,1000320.java,32,41,,F,,
selected,1111640.java,57,74,3,T,,
selected,2032756.java,62,82,3,T,,
selected,1919649.java,42,48,,F,,
selected,2069789.java,92,117,3,T,,
selected,872169.java,52,60,3,T,,
selected,1086048.java,75,101,,F,,
selected,773267.java,44,58,3,T,,
selected,1601937.java,44,49,,F,,
