selected,411336.java,632,651,3,T,,,
sample,DBUpdateAndRollback.java,31,50,Q,,,,
sample,DBUpdateAndRollback.java,10,29,3,T,,,
sample,DBUpdateAndRollback.java,31,50,1,T,,,
selected,209477.java,46,95,,F,,,
selected,20699.java,87,136,,F,,,
selected,1831338.java,45,94,,F,,,
selected,138171.java,46,95,,F,,,
selected,2453391.java,71,120,,F,,,
selected,2411651.java,236,285,,F,,,
selected,2355280.java,48,97,,F,,,
selected,1996720.java,49,98,,F,,,
sample,BinarySearch.java,6,17,Q,,,,
sample,BinarySearch.java,32,46,3,T,,,
sample,BinarySearch.java,48,61,3,T,,,
sample,BinarySearch.java,19,30,3,T,,,
selected,108362.java,260,267,,F,,,
selected,2663331.java,292,299,,F,,,
selected,1256273.java,23,32,3,T,,,
selected,1259181.java,292,306,,F,,,
selected,74771.java,452,459,,F,,,
selected,275369.java,356,369,,F,,,
default,103246.java,20,26,,F,,,
sample,BubbleSort.java,39,55,Q,,,,
sample,BubbleSort.java,39,55,1,T,,,
sample,BubbleSort.java,219,236,3,T,,,
sample,BubbleSort.java,147,163,3,T,,,
sample,BubbleSort.java,111,127,3,T,,,
sample,BubbleSort.java,3,19,3,T,,,
sample,BubbleSort.java,75,91,3,T,,,
sample,BubbleSort.java,183,199,3,T,,,
default,125570.java,1,1538,,F,,,
default,108585.java,1,1538,,F,,,
default,107181.java,1,1538,,F,,,
sample,CRC32FileChecksum.java,11,20,Q,,,,
selected,667744.java,153,163,3,T,,,
selected,2089577.java,183,191,,F,,,
selected,1055991.java,179,187,,F,,,
selected,1397797.java,405,414,3,T,,,
selected,469190.java,64,72,,F,,,
selected,552291.java,139,148,3,T,,,
selected,1310255.java,56,70,3,T,,,
selected,1806765.java,212,230,3,T,,,
selected,2136701.java,38,47,,F,,,
selected,1935035.java,300,311,3,T,,,
sample,ExtactUsingRegex.java,9,17,Q,,,,
selected,416804.java,136,146,3,T,3,CR,
selected,560725.java,27,37,3,T,,,
selected,1065422.java,391,403,,F,,,
selected,691078.java,92,98,3,T,,,
selected,2123309.java,51,56,,F,,,
selected,1586600.java,79,91,,F,,,
selected,1389525.java,82,94,,F,,,
selected,1144226.java,256,274,,F,,,
selected,1660600.java,115,128,3,T,,,
selected,1660600.java,100,113,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,Q,,,,
sample,FTP_ApacheCommonsNet_Samples.java,62,67,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,1,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,69,75,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,25,31,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,18,23,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,11,16,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,47,53,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,40,45,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,33,38,3,T,,,
sample,FTP_FTP4J_Samples.java,15,20,3,T,,,
sample,BinarySearch.java,19,30,Q,,,,
sample,BinarySearch.java,48,61,3,T,,,
sample,BinarySearch.java,32,46,3,T,,,
sample,BinarySearch.java,6,17,3,T,,,
selected,108362.java,260,267,,F,,,
default,120457.java,10,28,,F,,,
selected,1559389.java,351,357,,F,,,
selected,747577.java,93,101,3,T,,,
selected,934859.java,475,484,3,T,,,
selected,2663331.java,292,299,,F,,,
selected,1992353.java,190,203,,F,,,
sample,ExecuteExternalProcessAndReadInput.java,10,36,Q,,,,
sample,ExecuteExternalProcessAndReadInput.java,10,36,1,T,,,
selected,1878518.java,36,54,3,T,3,CR,
selected,1133111.java,108,122,,F,,,
sample,ExecuteExternalProcessAndReadInput.java,38,54,3,T,,,
selected,518937.java,99,127,,F,,,
selected,88294.java,21,30,,F,,,
selected,780887.java,218,249,,F,,,
selected,2633850.java,77,98,,F,,,
selected,2163907.java,35,74,,F,,,
default,65932.java,65,90,3,T,,,
sample,getMACAddresInStandardForm.java,27,39,Q,,,,
sample,getMACAddresInStandardForm.java,9,25,3,T,,,
selected,1373426.java,339,366,3,T,,,
selected,2544031.java,11,34,3,T,,,
selected,2706991.java,10,33,,F,,,
selected,1610413.java,306,318,3,T,,,
selected,1125396.java,101,153,3,T,,,
selected,440776.java,307,356,3,T,,,
selected,527112.java,15,34,3,T,,,
selected,1384795.java,88,107,,F,,,
selected,2454224.java,16,38,3,T,,,
sample,ShuffleArrayInPlace.java,16,32,Q,,,,
sample,ShuffleArrayInPlace.java,50,66,3,T,,,
sample,ShuffleArrayInPlace.java,16,32,1,T,,,
sample,ShuffleArrayInPlace.java,34,48,3,T,,,
selected,526888.java,866,875,3,T,,,
selected,2400040.java,620,627,,F,,,
selected,2400040.java,659,666,,F,,,
selected,2400040.java,698,705,,F,,,
selected,2400040.java,737,744,,F,,,
selected,2400040.java,776,783,,F,,,
selected,2400040.java,815,822,,F,,,
sample,CallMethodUsingReflection.java,28,45,Q,,,,
sample,CallMethodUsingReflection.java,20,26,3,T,,,
selected,2107756.java,57,90,,F,,,
selected,2388184.java,34,45,,F,,,
selected,318757.java,32,43,,F,,,
selected,2657911.java,110,124,,F,,,
selected,645218.java,443,461,,F,,,
selected,645218.java,411,428,,F,,,
selected,574646.java,96,122,,F,,,
selected,1667747.java,54,83,,F,,,
selected,1459825.java,148,157,,F,,,
sample,UnZip.java,46,83,Q,,,,
sample,UnZip.java,46,83,1,T,,,
sample,UnZip.java,3,44,3,T,,,
selected,2196770.java,123,154,,F,,,
selected,138101.java,118,147,,F,,,
selected,2708585.java,598,638,,F,,,
selected,1411797.java,45,74,,F,,,
selected,603372.java,375,409,,F,,,
selected,541141.java,25,49,,F,,,
selected,889273.java,280,326,,F,,,
selected,1318511.java,76,128,,F,,,
sample,ConvertDateFormat.java,8,19,Q,,,,
sample,ConvertDateFormat.java,8,19,1,T,,,
selected,921060.java,45,54,,F,0,CR,
selected,1390213.java,45,54,,F,0,CR,
selected,1262363.java,637,646,3,T,,,
selected,2655000.java,456,464,,F,,,
selected,2592084.java,480,497,,F,,,
selected,1995980.java,480,497,,F,,,
selected,507519.java,481,492,,F,,,
selected,2100260.java,141,146,,F,,,
selected,1081000.java,126,134,,F,,,
sample,SetUpGraphicalViewerSelectionEventHandler.java,2,9,Q,,,,
sample,SetUpGraphicalViewerSelectionEventHandler.java,2,9,1,T,,,
selected,1861857.java,18,32,3,T,,,
selected,597617.java,334,341,,F,,,
selected,2194550.java,346,353,,F,,,
selected,118500.java,336,343,,F,,,
selected,2016886.java,161,175,,F,,,
selected,1338880.java,154,168,,F,,,
selected,283402.java,200,213,,F,,,
selected,2032324.java,115,128,,F,,,
selected,2432947.java,46,54,,F,,,
sample,XMPPSendMessage.java,10,26,Q,,,,
sample,XMPPSendMessage.java,10,26,1,T,,,
selected,2646196.java,22,34,3,T,,,
selected,652416.java,81,92,3,T,,,
selected,2727082.java,97,112,3,T,,,
selected,2383306.java,27,40,3,T,,,
selected,1989886.java,22,44,3,T,,,
selected,510678.java,21,45,3,T,,,
selected,1260121.java,22,42,3,T,,,
selected,833807.java,118,146,3,T,,,
selected,172245.java,28,43,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,18,23,Q,,,,
sample,FTP_ApacheCommonsNet_Samples.java,33,38,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,62,67,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,47,53,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,69,75,3,T,,,
selected,756989.java,34,43,,F,,,
selected,1000320.java,32,41,,F,,,
sample,FTP_ApacheCommonsNet_Samples.java,11,16,3,T,,,
sample,FTP_FTP4J_Samples.java,22,27,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,25,31,3,T,,,
sample,FileChooser.java,9,36,Q,,,,
sample,FileChooser.java,9,36,1,T,,,
sample,FileChooser.java,38,65,2,T,,,
sample,FileChooser.java,67,94,3,T,,,
sample,FileChooser.java,96,123,3,T,,,
selected,2457462.java,85,94,,F,,,
selected,1364391.java,600,621,,F,,,
selected,1364391.java,573,593,,F,,,
selected,1364391.java,546,566,,F,,,
selected,1364391.java,628,649,,F,,,
selected,711500.java,528,543,,F,,,
sample,ParseCSVFile.java,11,26,Q,,,,
selected,2240712.java,131,145,,F,,,
default,54703.java,37,71,3,T,,,
default,27311.java,37,71,3,T,,,
selected,979188.java,45,84,,F,,,
selected,955547.java,62,82,,F,,,
selected,662109.java,54,111,,F,,,
default,13734.java,167,186,3,T,,,
selected,1403014.java,59,80,,F,,,
selected,682075.java,82,104,,F,,,
selected,427836.java,87,109,,F,,,
sample,PrimeFactors.java,18,28,Q,,,,
selected,1136418.java,152,164,3,T,3,CR,* Interesting example
selected,687118.java,43,60,,F,,,
selected,700821.java,127,139,3,T,,,
selected,46769.java,46,59,,F,,,
selected,2497177.java,52,87,,F,,,
selected,1956048.java,55,71,,F,,,
selected,2336390.java,72,84,,F,,,
selected,1755901.java,17,22,,F,,,
selected,2293158.java,1107,1145,,F,,,
selected,213874.java,1107,1145,,F,,,
sample,ParseXML2Dom.java,36,47,Q,,,,
sample,ParseXML2Dom.java,36,47,1,T,,,
default,4208.java,74,119,3,T,,,
selected,2648208.java,115,162,,F,,,
selected,2517908.java,1,1200,,F,,,
selected,2299056.java,111,141,,F,,,
default,103.java,143,220,3,T,,,
selected,105192.java,74,94,,F,,,
selected,2055740.java,265,293,,F,,,
selected,1867390.java,30,125,,F,,,
selected,1387478.java,30,125,,F,,,
sample,BubbleSort.java,201,217,Q,,,,
selected,2267313.java,7,20,3,T,3,CR,
selected,2076076.java,687,704,,F,,,
selected,2076076.java,715,736,,F,,,
selected,2076076.java,752,769,,F,,,
selected,475822.java,17,25,,F,,,
selected,1219912.java,39,59,3,T,,,
selected,1448277.java,223,232,,F,,,
selected,260759.java,19,33,,F,,,
selected,411336.java,632,651,3,T,,,
selected,1771786.java,220,239,3,T,,,
sample,ResizeObjectArray.java,2,14,Q,,,,
selected,1820558.java,8,15,3,T,,,
selected,2211592.java,285,292,3,T,,,
selected,2577087.java,41,49,3,T,,,
selected,1366996.java,174,181,3,T,,,
selected,420047.java,148,155,3,T,,,
selected,92861.java,191,198,3,T,,,
selected,653668.java,167,174,3,T,,,
selected,2542923.java,55,62,3,T,,,
selected,1727686.java,162,169,3,T,,,
selected,125045.java,192,202,3,T,,,
sample,CreateJavaProject.java,16,42,Q,,,,
sample,CreateJavaProject.java,16,42,1,T,,,
selected,930644.java,64,107,3,T,3,CR,
selected,2683343.java,77,117,3,T,,,
selected,791524.java,64,108,,F,,,
selected,1201356.java,61,92,3,T,,,
selected,2448991.java,51,101,,F,,,
selected,223344.java,75,121,3,T,,,
selected,449652.java,180,202,,F,,,
selected,448076.java,301,328,3,T,,,
selected,2191998.java,35,86,3,T,,,
sample,CopyFileSamples.java,71,79,Q,,,,
selected,1830236.java,18,40,3,T,,,
selected,38712.java,8,31,,F,,,
selected,1822830.java,79,92,,F,,,
selected,1423001.java,38,51,,F,,,
selected,1146933.java,86,106,,F,,,
selected,1103668.java,64,74,,F,,,
selected,920276.java,31,42,,F,,,
selected,2023434.java,788,799,,F,,,
selected,2404007.java,196,207,,F,,,
selected,1807712.java,71,80,,F,,,
sample,FTP_ApacheCommonsNet_Samples.java,11,16,Q,,,,
sample,FTP_ApacheCommonsNet_Samples.java,40,45,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,47,53,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,62,67,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,69,75,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,18,23,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,25,31,3,T,,,
selected,305499.java,19,27,3,T,,,
sample,FTP_FTP4J_Samples.java,22,27,3,T,,,
selected,756989.java,34,43,,F,,,
sample,ScreenShot.java,14,20,Q,,,,
selected,2364940.java,31,40,3,T,,,
selected,2514309.java,19,31,,F,,,
selected,1584928.java,197,209,3,T,,,
selected,1655686.java,161,181,3,T,,,
selected,512334.java,46,60,,F,,,
default,45575.java,19,32,3,T,,,
selected,1303102.java,19,32,3,T,,,
selected,2082884.java,67,78,3,T,,,
selected,337905.java,335,344,3,T,,,
selected,2348055.java,38,43,3,T,,,
sample,DownloadWebpage.java,20,30,Q,,,,
selected,1348519.java,100,149,3,T,,,
selected,1869887.java,24,46,,F,,,
selected,1348519.java,78,98,3,T,,,
selected,587075.java,555,575,3,T,,,
selected,747113.java,189,197,,F,,,
selected,245803.java,201,209,,F,,,
selected,237460.java,187,196,3,T,,,
selected,1688089.java,191,200,3,T,,,
selected,113970.java,191,200,,F,,,
selected,1869887.java,48,69,,F,,,
sample,GCD.java,24,32,Q,,,,
default,6176.java,95,100,3,T,,,
selected,112087.java,17,27,,F,,,
selected,1322429.java,1023,1045,,F,,,
selected,955923.java,11,18,,F,,,
selected,895458.java,11,18,,F,,,
selected,882298.java,15,22,,F,,,
selected,25736.java,12,19,,F,,,
selected,1326509.java,95,102,,F,,,
selected,2592120.java,160,168,,F,,,
selected,343387.java,446,451,,F,,,
sample,TransposeMatrix.java,4,12,Q,,,,
selected,2309315.java,449,462,3,T,3,CR,
selected,1836276.java,363,371,3,T,,,
selected,1743616.java,419,427,3,T,,,
selected,124792.java,350,358,3,T,,,
selected,1987821.java,132,141,3,T,,,
selected,240671.java,771,779,3,T,,,
selected,859338.java,33,46,,F,,,
selected,2604410.java,259,268,,F,,,
selected,1814816.java,259,268,,F,,,
selected,935488.java,184,193,3,T,,,
sample,PlaySound.java,21,26,Q,,,,
selected,2722993.java,42,47,,F,1,CR,
selected,1334850.java,31,45,3,T,,,
selected,1298966.java,67,80,,F,,,
default,541.java,8,26,3,T,,,
selected,1727677.java,46,52,,F,,,
selected,2370516.java,18,25,,F,,,
selected,1727677.java,26,31,,F,,,
selected,1210265.java,25,41,3,T,,,
selected,2732408.java,277,310,,F,,,
selected,2506173.java,270,295,,F,,,
sample,BubbleSort.java,238,254,Q,,,,
selected,260759.java,19,33,3,T,3,CR,
selected,260759.java,44,60,,F,,,
default,54157.java,23,32,,F,,,
default,120457.java,10,28,,F,,,
selected,2589151.java,23,36,,F,,,
selected,2570739.java,16,32,,F,,,
selected,1521892.java,5,16,,F,,,
selected,2085965.java,27,32,,F,,,
selected,1872351.java,5,18,,F,,,
selected,1701688.java,13,36,,F,,,
sample,CallMethodUsingReflection.java,47,52,Q,,,,
sample,CallMethodUsingReflection.java,28,45,3,T,,,
selected,2604316.java,17,28,,F,,,
selected,1374688.java,17,28,,F,,,
selected,338940.java,58,66,,F,,,
selected,313382.java,310,342,,F,,,
selected,1980784.java,146,158,,F,,,
selected,1754394.java,8,16,,F,,,
sample,CallMethodUsingReflection.java,47,52,1,T,,,
selected,599650.java,74,80,,F,,,
selected,328084.java,48,61,,F,,,
sample,PrimeFactors.java,6,16,Q,,,,
selected,1136418.java,152,164,3,T,3,CR,
selected,687118.java,43,60,,F,,,
selected,700821.java,127,139,3,T,,,
selected,46769.java,46,59,,F,,,
selected,2497177.java,52,87,,F,,,
selected,1956048.java,55,71,,F,,,
selected,2336390.java,72,84,,F,,,
selected,1755901.java,17,22,,F,,,
selected,2293158.java,1107,1145,,F,,,
selected,213874.java,1107,1145,,F,,,
sample,BinarySearch.java,32,46,Q,,,,
sample,BinarySearch.java,6,17,3,T,,,
sample,BinarySearch.java,19,30,3,T,,,
sample,BinarySearch.java,48,61,3,T,,,
selected,108362.java,260,267,,F,,,
selected,1405573.java,76,97,,F,,,
selected,2483016.java,189,200,,F,,,
selected,555290.java,80,87,3,T,,,
selected,38922.java,74,83,,F,,,
selected,2137518.java,74,83,,F,,,
selected,2012041.java,67,76,,F,,,
sample,ZipFiles.java,11,39,Q,,,,
sample,ZipFiles.java,11,39,1,T,,,
selected,1606414.java,964,974,3,T,,,
selected,304326.java,390,410,3,T,,,
selected,1396217.java,1147,1173,3,T,,,
selected,1520633.java,67,90,3,T,,,
selected,2260531.java,480,497,3,T,,,
selected,624262.java,98,115,3,T,,,
selected,97368.java,470,496,3,T,,,
selected,2221992.java,25,58,3,T,,,
selected,2174748.java,103,118,3,T,,,
sample,FileChooser.java,38,65,Q,,,,
sample,FileChooser.java,38,65,1,T,,,
sample,FileChooser.java,67,94,3,T,,,
sample,FileChooser.java,9,36,2,T,,,
sample,FileChooser.java,96,123,3,T,,,
selected,2457462.java,85,94,,F,,,
selected,1364391.java,600,621,,F,,,
selected,1364391.java,573,593,,F,,,
selected,1364391.java,546,566,,F,,,
selected,1364391.java,628,649,,F,,,
selected,1598332.java,246,268,,F,,,
sample,BinarySearch.java,48,61,Q,,,,
sample,BinarySearch.java,19,30,3,T,,,
sample,BinarySearch.java,6,17,3,T,,,
sample,BinarySearch.java,32,46,3,T,,,
default,120457.java,10,28,,F,,,
selected,108362.java,260,267,,F,,,
selected,976148.java,11,22,,F,,,
selected,1559389.java,299,310,,F,,,
selected,1559389.java,351,357,,F,,,
selected,934859.java,464,473,3,T,,,
selected,1572841.java,199,208,3,T,,,
sample,FTP_FTP4J_Samples.java,15,20,Q,,,,
sample,FTP_FTP4J_Samples.java,22,27,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,47,53,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,25,31,3,T,,,
selected,756989.java,34,43,,F,,,
selected,1000320.java,32,41,,F,,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,62,67,3,T,,,
selected,2032756.java,62,82,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,40,45,3,T,,,
sample,FTP_ApacheCommonsNet_Samples.java,69,75,3,T,,,
