sample,BubbleSort.java,183,199,Q,,,
default,6459.java,58,74,3,T,,
default,61517.java,58,74,3,T,,
default,102270.java,58,74,3,T,,
selected,2467194.java,201,216,3,T,,
selected,297970.java,84,102,,F,,
selected,12404.java,62,76,3,T,,
selected,2474941.java,356,378,3,T,,
selected,2076076.java,752,769,,F,,
selected,1465507.java,293,310,,F,,
selected,1316327.java,285,302,,F,,
selected,1695775.java,96,110,3,T,,
selected,2343688.java,174,187,,F,,
selected,2193461.java,29,60,3,T,,
default,98341.java,3,22,3,T,,
default,81170.java,3,22,3,T,,
sample,CopyDirectoryTree.java,30,44,Q,,,
selected,2419235.java,100,168,,F,,
selected,1872391.java,44,58,,F,,
selected,857855.java,246,266,,F,,
selected,857855.java,395,415,,F,,
selected,2437186.java,115,124,,F,,
selected,654849.java,75,93,,F,,
selected,1670885.java,135,164,,F,,
selected,1712014.java,125,166,,F,,
selected,1670885.java,214,246,,F,,
selected,1712914.java,73,97,,F,,
selected,1405043.java,42,86,,F,,
selected,1853410.java,1,319,,F,,
selected,2008847.java,38,61,,F,,
selected,1963049.java,100,108,,F,,
selected,1963049.java,83,91,,F,,
sample,WritePDF.java,14,29,Q,,,
selected,430824.java,60,72,,F,,
selected,2705471.java,39,49,,F,,
selected,187843.java,567,586,,F,,
selected,2459227.java,21,30,,F,,
selected,1543526.java,176,183,,F,,
selected,1990194.java,13,23,,F,,
selected,1119497.java,162,167,,F,,
selected,2536227.java,47,53,,F,,
selected,2217230.java,47,53,,F,,
selected,2715668.java,213,220,,F,,
selected,2017559.java,213,220,,F,,
selected,787726.java,107,126,,F,,
default,46444.java,5,12,,F,,
selected,2203192.java,35,46,,F,,
selected,692304.java,8,15,,F,,
sample,ParseXML2Dom.java,17,34,Q,,,
selected,1755532.java,57,64,,F,,
selected,992848.java,19,27,,F,,
selected,2547479.java,114,123,,F,,
selected,2055946.java,28,34,,F,,
selected,1695539.java,35,42,,F,,
selected,1991000.java,879,890,,F,,
selected,1484657.java,628,639,,F,,
selected,835983.java,152,163,,F,,
selected,587126.java,105,116,,F,,
selected,489037.java,108,117,,F,,
selected,259877.java,75,80,,F,,
selected,1883112.java,500,511,,F,,
selected,265891.java,130,139,,F,,
selected,1365512.java,20,29,,F,,
selected,965626.java,121,137,,F,,
sample,CreateRSAKeys.java,27,32,Q,,,
selected,13761.java,71,77,,F,,
selected,2678122.java,104,110,,F,,
selected,2678122.java,124,130,,F,,
selected,2678122.java,86,92,,F,,
selected,2678122.java,145,151,,F,,
selected,2693592.java,71,76,,F,,
selected,473618.java,21,27,,F,,
selected,1949544.java,81,87,,F,,
selected,1409950.java,238,243,,F,,
selected,894598.java,18,23,,F,,
selected,648417.java,18,23,,F,,
selected,2149391.java,18,23,,F,,
selected,183839.java,22,27,,F,,
selected,709049.java,53,58,,F,,
selected,249361.java,107,112,,F,,
sample,FTP_FTP4J_Samples.java,22,27,Q,,,
selected,996923.java,165,171,,F,,
selected,2408153.java,61,67,,F,,
selected,795218.java,68,73,,F,,
selected,1868897.java,318,326,,F,,
selected,996923.java,173,179,,F,,
selected,2592519.java,659,677,,F,,
selected,2504585.java,724,742,,F,,
selected,2445030.java,651,669,,F,,
selected,1858745.java,675,693,,F,,
selected,1791838.java,1064,1081,,F,,
selected,1302680.java,1075,1092,,F,,
selected,1146410.java,961,978,,F,,
selected,1611010.java,66,73,,F,,
selected,1795159.java,40,45,,F,,
selected,985481.java,210,216,,F,,
sample,LoadFont.java,21,26,Q,,,
selected,2249327.java,30,35,,F,,
selected,1105476.java,794,800,,F,,
selected,2455996.java,110,117,,F,,
selected,1978177.java,93,102,,F,,
selected,169000.java,223,232,,F,,
selected,1878227.java,164,173,,F,,
selected,511553.java,41,55,,F,,
selected,345489.java,41,55,,F,,
selected,2657216.java,109,117,,F,,
selected,78603.java,179,186,,F,,
selected,1213804.java,483,493,,F,,
selected,2042522.java,74,80,,F,CR,
selected,1925370.java,74,80,,F,,
selected,1916909.java,147,156,,F,,
selected,1469756.java,33,45,,F,,
sample,LoadFileIntoByteArray.java,7,23,Q,,,
selected,2256105.java,458,466,,F,,
selected,2646404.java,97,110,,F,,
selected,1716001.java,39,51,3,T,,
selected,1747591.java,12,21,,F,,
selected,1577569.java,111,124,,F,,
selected,934855.java,260,269,,F,,
selected,1310874.java,153,170,,F,,
selected,1937376.java,80,90,,F,,
selected,1935507.java,218,228,,F,,
selected,2021481.java,512,524,,F,,
selected,1567283.java,24,38,,F,,
selected,2366339.java,60,72,,F,,
selected,824964.java,131,153,,F,,
selected,2577236.java,84,107,,F,,
selected,2628117.java,245,253,,F,,
sample,CopyFileSamples.java,63,69,Q,,,
selected,1843939.java,39,44,,F,,
selected,1281530.java,30,36,,F,,
selected,477949.java,117,123,,F,,
selected,704278.java,167,174,,F,,
selected,1910419.java,254,261,,F,,
selected,1288154.java,133,139,,F,,
selected,1269972.java,457,463,,F,,
selected,1740735.java,449,455,,F,,
selected,1349917.java,35,41,,F,,
selected,1349917.java,68,76,,F,,
selected,806194.java,93,98,,F,,
selected,889262.java,160,165,,F,,
selected,1952900.java,98,105,,F,,
selected,1242985.java,410,417,,F,,
selected,2742341.java,146,153,,F,,
sample,BubbleSort.java,165,181,Q,,,
selected,297970.java,84,102,,F,,
selected,1900104.java,202,215,,F,,
default,87418.java,21,37,3,T,,
selected,2343688.java,174,187,,F,,
selected,2060848.java,59,72,,F,,
selected,307350.java,22,36,3,T,,
default,6347.java,3,17,3,T,,
default,5490.java,3,17,3,T,,
default,1239.java,3,17,3,T,,
selected,333947.java,386,412,,F,,
selected,475822.java,17,25,,F,,
selected,981913.java,413,426,,F,,
selected,2406121.java,18,30,3,T,,
selected,1939092.java,16,27,3,T,,
selected,1695775.java,96,110,3,T,,
sample,DBUpdateAndRollback.java,31,50,Q,,,
selected,2236356.java,119,126,,F,,
selected,1441774.java,294,304,,F,,
selected,909858.java,20,26,,F,,
selected,2475575.java,20,26,,F,,
selected,2354025.java,80,170,,F,,
selected,260849.java,22,31,,F,,
selected,141020.java,360,369,,F,,
selected,1479713.java,160,175,,F,,
selected,2313768.java,85,97,,F,,
selected,1531031.java,1451,1458,,F,,
selected,1165675.java,478,484,,F,,
selected,2674.java,225,236,,F,,
selected,87092.java,37,51,,F,,
selected,690223.java,45,76,,F,,
selected,1284354.java,176,182,,F,,
sample,BinarySearch.java,6,17,Q,,,
sample,BinarySearch.java,32,46,3,T,,
sample,BinarySearch.java,48,61,3,T,,
default,9982.java,1,349,,F,,
default,46528.java,1,380,,F,,
default,18973.java,1,380,,F,,
default,123723.java,1,380,,F,,
default,86072.java,1,384,,F,,
default,132992.java,1,384,,F,,
selected,2277558.java,1,1242,,F,,
default,40837.java,1,47,,F,,
default,40551.java,1,47,,F,,
default,40164.java,1,47,,F,,
default,32223.java,1,47,,F,,
default,23552.java,1,47,,F,,
default,136151.java,1,47,,F,,
sample,BubbleSort.java,39,55,Q,,,
default,6459.java,58,74,3,T,,
default,61517.java,58,74,3,T,,
default,102270.java,58,74,3,T,,
selected,2467194.java,201,216,3,T,,
selected,297970.java,84,102,,F,,
selected,12404.java,62,76,3,T,,
selected,2474941.java,356,378,3,T,,
selected,2076076.java,752,769,,F,,
selected,1465507.java,293,310,,F,,
selected,1316327.java,285,302,,F,,
selected,1695775.java,96,110,3,T,,
selected,2343688.java,174,187,,F,,
selected,2193461.java,29,60,3,T,,
default,98341.java,3,22,3,T,,
default,81170.java,3,22,3,T,,
sample,CRC32FileChecksum.java,11,20,Q,,,
selected,2089577.java,183,191,,F,,
selected,1055991.java,179,187,,F,,
selected,469190.java,64,72,,F,,
selected,159089.java,90,99,,F,,
selected,2245750.java,197,211,,F,,
selected,1810839.java,197,211,,F,,
selected,1495157.java,197,211,,F,,
selected,2100935.java,114,122,,F,,
selected,130826.java,96,104,,F,,
selected,2136701.java,38,47,,F,,
selected,2578041.java,352,361,,F,,
selected,789560.java,13,22,,F,,
selected,1609626.java,26,35,,F,,
selected,836722.java,50,57,,F,,
selected,1909989.java,44,51,,F,,
sample,ExtactUsingRegex.java,9,17,Q,,,
selected,2198182.java,207,215,,F,,
selected,742717.java,336,345,,F,,
selected,2645429.java,43,52,,F,,
selected,2495255.java,59,74,,F,,
selected,2495255.java,10,18,,F,,
selected,868108.java,32,47,,F,,
selected,2227871.java,34,44,,F,,
selected,1906330.java,57,67,,F,,
selected,1107356.java,72,92,,F,,
selected,2097403.java,106,112,,F,,
selected,1410661.java,34,46,,F,,
selected,53560.java,36,44,,F,,
selected,1090623.java,43,51,,F,,
selected,1686036.java,509,515,,F,,
selected,979951.java,106,113,,F,,
sample,FTP_ApacheCommonsNet_Samples.java,55,60,Q,,,
selected,1290036.java,49,54,,F,,
selected,1509168.java,156,162,,F,,
selected,513894.java,50,58,,F,,
selected,2634857.java,166,171,,F,,
selected,2280000.java,19,24,,F,,
selected,1795159.java,40,45,,F,,
selected,192956.java,40,45,,F,,
selected,2130165.java,370,379,,F,,
selected,142195.java,105,111,,F,,
selected,674958.java,248,256,,F,,
selected,41876.java,148,154,,F,,
selected,2492460.java,179,184,,F,,
selected,674958.java,197,203,,F,,
selected,1181262.java,330,335,,F,,
selected,1382999.java,126,136,,F,,
sample,BinarySearch.java,19,30,Q,,,
sample,BinarySearch.java,48,61,3,T,,
selected,747577.java,93,101,3,T,,
selected,1559389.java,299,310,3,T,CR,** loop-based binary search
selected,2042856.java,19,30,,F,,
selected,2388039.java,395,405,,F,,
selected,747577.java,63,71,3,T,,
selected,1040028.java,272,282,,F,,
selected,1559389.java,351,357,3,T,CR,
selected,1569037.java,95,111,,F,,
selected,1998148.java,379,385,,F,,
selected,1070556.java,41,48,,F,,
selected,1559389.java,324,330,3,T,CR,
selected,747577.java,73,81,3,T,,
selected,1040028.java,132,142,,F,,
sample,BinarySearch.java,32,46,3,T,,
sample,ExecuteExternalProcessAndReadInput.java,10,36,Q,,,
selected,1027695.java,22,35,,F,,
selected,370505.java,25,37,,F,,
selected,2366522.java,33,64,,F,,
selected,170416.java,140,194,,F,,
selected,668420.java,566,593,,F,,
default,80277.java,248,255,,F,,
default,69580.java,248,255,,F,,
default,54751.java,248,255,,F,,
selected,1695877.java,179,190,,F,,
selected,183839.java,77,111,,F,,
selected,2605197.java,66,87,,F,,
selected,433795.java,59,72,,F,,
selected,2398054.java,32,42,,F,,
selected,2494499.java,442,467,,F,,
selected,2030177.java,36,50,,F,,
sample,getMACAddresInStandardForm.java,27,39,Q,,,
selected,2454224.java,16,38,3,T,,
selected,313150.java,87,97,3,T,CR,** different implementation
selected,998396.java,58,63,,F,,
selected,2219220.java,82,91,,F,,
selected,1356869.java,204,222,,F,,
selected,2728147.java,133,231,,F,,
selected,663282.java,17,49,,F,,
selected,1560592.java,249,271,,F,,
selected,2544031.java,11,34,3,T,,
selected,1295678.java,26,31,,F,,
selected,2107327.java,1026,1123,,F,,
selected,127208.java,32,41,3,T,,
selected,2508756.java,319,821,,F,,
selected,611390.java,130,137,,F,,
selected,1101921.java,132,139,,F,,
sample,ShuffleArrayInPlace.java,16,32,Q,,,
selected,1791798.java,34,42,3,T,,
selected,1791798.java,44,52,3,T,,
selected,1791798.java,54,62,3,T,,
selected,1791798.java,64,72,3,T,,
selected,1791798.java,24,32,3,T,,
selected,82488.java,570,577,,F,,
selected,670438.java,10,18,,F,,
selected,670438.java,20,28,,F,,
selected,183007.java,267,275,,F,,
selected,14950.java,90,97,,F,,
selected,1424528.java,92,99,,F,,
selected,2366642.java,100,108,3,T,,
selected,408464.java,48,58,,F,,
selected,141029.java,48,77,,F,,
selected,102163.java,76,83,,F,,
sample,CallMethodUsingReflection.java,28,45,Q,,,
selected,1087705.java,176,181,,F,,
selected,2435150.java,29,34,,F,,
selected,1334180.java,296,301,,F,,
selected,2262946.java,38,43,,F,,
selected,2527995.java,419,426,,F,,
selected,2527995.java,439,446,,F,,
selected,986865.java,101,111,,F,,
selected,130864.java,48,53,,F,,
selected,1188786.java,48,53,,F,,
selected,81601.java,70,83,,F,,
selected,2526596.java,268,277,,F,,
selected,782418.java,11,26,,F,,
selected,1657774.java,105,110,,F,,
selected,1387350.java,99,104,,F,,
selected,829101.java,144,152,,F,,
sample,UnZip.java,46,83,Q,,,
selected,2743307.java,58,66,,F,,
selected,1317737.java,132,138,,F,,
selected,1089358.java,127,133,,F,,
selected,561870.java,98,104,,F,,
selected,2143514.java,58,65,,F,,
selected,1055000.java,150,156,,F,,
selected,2718490.java,257,263,,F,,
selected,380766.java,38,44,,F,,
selected,879073.java,246,253,,F,,
selected,490227.java,240,247,,F,,
selected,2475322.java,104,111,,F,,
selected,2342824.java,108,115,,F,,
selected,2279984.java,111,118,,F,,
selected,2028279.java,567,574,,F,,
selected,18415.java,116,123,,F,,
sample,ConvertDateFormat.java,8,19,Q,,,
selected,456666.java,468,473,,F,,
selected,866967.java,44,55,,F,,
selected,1765159.java,42,54,,F,,
selected,1038448.java,40,52,,F,,
selected,1612842.java,138,145,,F,,
selected,803969.java,752,770,,F,,
selected,2070118.java,194,199,3,T,CR,
selected,2411440.java,41,46,,F,,
selected,193319.java,41,46,,F,,
selected,1847432.java,33,38,,F,,
selected,958866.java,180,186,,F,,
selected,1400276.java,87,97,,F,,
selected,1526226.java,55,60,,F,,
selected,2134202.java,106,120,,F,,
selected,928235.java,103,117,,F,,
sample,SetUpGraphicalViewerSelectionEventHandler.java,2,9,Q,,,
selected,563390.java,240,246,3,T,CR,
selected,2207773.java,159,165,3,T,CR,
selected,1269058.java,432,438,3,T,CR,
selected,2709211.java,32,45,,F,,
selected,1773109.java,32,45,,F,,
selected,1715965.java,16,36,,F,,
selected,2094159.java,14,34,,F,,
selected,2311875.java,96,125,,F,,
selected,1367218.java,14,29,,F,,
selected,282132.java,19,61,,F,,
selected,2657293.java,67,101,,F,,
selected,2203215.java,26,54,,F,,
selected,2615465.java,44,51,,F,,
selected,1103602.java,75,87,,F,,
selected,1162635.java,30,65,,F,,
sample,XMPPSendMessage.java,10,26,Q,,,
selected,1320309.java,16,21,3,T,,
selected,2054169.java,38,47,,F,,
selected,1517373.java,67,91,3,T,,
selected,554622.java,314,326,,F,,
selected,2603893.java,48,53,,F,,
selected,121422.java,321,326,,F,,
selected,2667880.java,220,227,,F,,
selected,876760.java,17,25,,F,,
selected,1817506.java,354,374,,F,,
selected,702662.java,69,77,,F,,
selected,452590.java,128,134,,F,,
selected,2740686.java,128,134,,F,,
selected,2515254.java,137,143,,F,,
selected,1271740.java,119,125,,F,,
selected,1621446.java,149,161,3,T,,
sample,FTP_ApacheCommonsNet_Samples.java,18,23,Q,,,
selected,1390962.java,42,47,,F,,
selected,1247809.java,311,318,,F,,
selected,1795159.java,40,45,,F,,
selected,938616.java,61,69,,F,,
selected,292657.java,82,94,,F,,
selected,1258162.java,94,104,,F,,
selected,1767459.java,95,107,,F,,
selected,760230.java,136,144,,F,,
selected,1611010.java,66,73,,F,,
selected,479139.java,96,101,,F,,
selected,833375.java,26,34,,F,,
selected,371789.java,130,141,,F,,
selected,360262.java,130,141,,F,,
selected,371789.java,284,296,,F,,
selected,360262.java,284,296,,F,,
sample,FileChooser.java,9,36,Q,,,
selected,1307654.java,392,444,,F,,
selected,2516742.java,288,387,,F,,
selected,81400.java,333,404,,F,,
selected,302528.java,258,282,,F,,
selected,782542.java,222,289,,F,,
selected,1860740.java,45,145,,F,,
selected,1946067.java,1,234,,F,,
selected,114805.java,298,328,,F,,
selected,841132.java,632,644,,F,,
selected,841132.java,618,630,,F,,
selected,1157875.java,204,261,,F,,
selected,301779.java,216,245,,F,,
selected,2631217.java,78,287,,F,,
selected,2505255.java,348,382,,F,,
selected,2655916.java,64,129,,F,,
sample,ParseCSVFile.java,11,26,Q,,,
selected,470412.java,39,80,,F,,
selected,662109.java,54,111,,F,,
selected,1038576.java,19,25,,F,,
selected,1860329.java,22,31,,F,,
selected,1503338.java,666,690,,F,,
selected,288784.java,45,52,,F,,
selected,1650495.java,107,113,,F,,
selected,2192291.java,47,59,,F,,
selected,852174.java,25,54,,F,,
default,93026.java,14,43,,F,,
default,75671.java,14,43,3,T,,
default,63018.java,14,43,3,T,,
default,5419.java,14,43,,F,,
default,5148.java,14,43,3,T,,
default,33039.java,14,43,3,T,,
sample,PrimeFactors.java,18,28,Q,,,
selected,2718293.java,42,55,,F,,
selected,2246978.java,84,92,,F,,
selected,2038599.java,77,86,,F,,
selected,1319895.java,160,167,,F,,
selected,784190.java,387,401,,F,,
selected,700821.java,108,117,,F,,
selected,128692.java,177,183,,F,,
selected,165367.java,34,44,,F,,
selected,770243.java,187,203,,F,,
selected,1106140.java,496,508,,F,,
selected,819129.java,19,28,,F,,
selected,2052902.java,9,18,,F,,
selected,2404249.java,172,183,,F,,
default,94894.java,98,108,,F,,
default,67718.java,98,108,,F,,
sample,ParseXML2Dom.java,36,47,Q,,,
default,8529.java,17,22,,F,,
default,76648.java,17,22,,F,,
default,54093.java,17,22,,F,,
default,34306.java,17,22,,F,,
default,124159.java,17,22,,F,,
default,119979.java,17,22,,F,,
default,117624.java,17,22,,F,,
default,115992.java,17,22,,F,,
default,110167.java,17,22,,F,,
default,102385.java,17,22,,F,,
selected,1255793.java,19,29,,F,,
selected,1274636.java,15,21,,F,,
selected,588970.java,14,20,,F,,
selected,2268889.java,13,24,,F,,
selected,2742207.java,20,29,,F,,
sample,BubbleSort.java,201,217,Q,,,
selected,297970.java,84,102,,F,,
selected,1900104.java,202,215,,F,,
default,87418.java,21,37,3,T,,
selected,2343688.java,174,187,,F,,
selected,2060848.java,59,72,,F,,
selected,307350.java,22,36,3,T,,
default,6347.java,3,17,3,T,,
default,5490.java,3,17,3,T,,
default,1239.java,3,17,3,T,,
selected,333947.java,386,412,,F,,
selected,475822.java,17,25,,F,,
selected,981913.java,413,426,,F,,
selected,2406121.java,18,30,3,T,,
selected,1939092.java,16,27,3,T,,
selected,1695775.java,96,110,3,T,,
sample,ResizeObjectArray.java,2,14,Q,,,
selected,467415.java,695,701,,F,,
selected,2140448.java,93,100,,F,,
selected,1490073.java,86,93,,F,,
selected,379419.java,781,786,,F,,
selected,377604.java,37,43,,F,,
selected,2668206.java,28,33,,F,,
selected,1706354.java,29,34,,F,,
selected,79484.java,236,243,,F,,
selected,475575.java,72,79,,F,,
selected,1835616.java,281,287,,F,,
selected,2272041.java,602,610,,F,,
selected,2076395.java,68,80,,F,,
selected,2575890.java,151,156,,F,,
selected,1282508.java,144,149,,F,,
selected,3932.java,53,58,,F,,
sample,CreateJavaProject.java,16,42,Q,,,
selected,725127.java,39,55,,F,,
selected,1871816.java,41,46,,F,,
selected,1093057.java,19,24,,F,,
selected,725127.java,57,76,,F,,
selected,2292438.java,130,143,,F,,
selected,2406428.java,14,24,,F,,
selected,1843936.java,20,28,,F,,
selected,383154.java,201,208,,F,,
selected,613475.java,14,22,,F,,
selected,2520833.java,50,60,,F,,
selected,1181384.java,1003,1008,,F,,
selected,1203031.java,18,29,,F,,
selected,2602841.java,19,25,,F,,
selected,1451910.java,74,79,,F,,
selected,1141500.java,13,18,,F,,
sample,CopyFileSamples.java,71,79,Q,,,
selected,1281530.java,30,36,,F,,
selected,1242985.java,410,417,,F,,
selected,797954.java,32,44,,F,,
selected,2127394.java,17,28,,F,,
selected,1136059.java,285,291,,F,,
selected,1786653.java,119,125,,F,,
selected,1950002.java,29,39,,F,,
selected,1261691.java,90,100,,F,,
selected,21400.java,29,36,,F,,
selected,1126737.java,29,36,,F,,
selected,1288154.java,133,139,,F,,
selected,589951.java,271,277,,F,,
selected,288411.java,250,256,,F,,
selected,2573773.java,79,84,,F,,
selected,1506894.java,25,30,,F,,
sample,FTP_ApacheCommonsNet_Samples.java,11,16,Q,,,
selected,1795159.java,40,45,,F,,
selected,18336.java,45,53,,F,,
selected,1541412.java,263,268,,F,,
selected,1541412.java,223,231,,F,,
selected,1247809.java,311,318,,F,,
selected,1886029.java,331,339,,F,,
selected,1785298.java,43,48,,F,,
selected,658342.java,71,87,,F,,
selected,1290036.java,49,54,,F,,
selected,1119061.java,152,162,,F,,
selected,430178.java,242,248,,F,,
selected,1541412.java,401,406,,F,,
selected,1886029.java,66,78,,F,,
selected,308853.java,128,136,,F,,
selected,854978.java,110,116,,F,,
sample,ScreenShot.java,14,20,Q,,,
selected,889040.java,24,29,,F,,
sample,LoadFont.java,21,26,,F,,
selected,2526126.java,75,84,,F,,
selected,1906133.java,139,148,,F,,
selected,1340187.java,133,142,,F,,
selected,975880.java,260,268,,F,,
selected,53827.java,39,45,,F,,
selected,2516030.java,61,66,,F,,
selected,1449013.java,83,101,,F,,
selected,900569.java,122,139,,F,,
selected,811564.java,87,104,,F,,
selected,1100990.java,82,88,,F,,
selected,717663.java,131,136,,F,,
selected,1428419.java,127,138,,F,,
selected,702816.java,30,37,,F,,
sample,DownloadWebpage.java,20,30,Q,,,
selected,1851591.java,276,286,,F,,
selected,545972.java,32,41,,F,,
selected,2044718.java,59,65,,F,,
selected,43821.java,116,133,,F,,
selected,333393.java,16,24,,F,,
selected,1089010.java,105,116,,F,,
selected,2484473.java,12,21,,F,,
selected,994808.java,88,107,,F,,
selected,2092355.java,89,108,,F,,
selected,853751.java,12,22,,F,,
selected,353343.java,38,46,,F,,
selected,237460.java,187,196,3,T,,
selected,1688089.java,191,200,3,T,,
selected,113970.java,191,200,,F,,
selected,803266.java,55,62,,F,,
sample,GCD.java,24,32,Q,,,
selected,1132532.java,69,74,,F,,
selected,989591.java,59,65,,F,,
selected,2259499.java,5,11,,F,,
selected,184288.java,59,65,,F,,
selected,1777321.java,107,113,,F,,
selected,1297932.java,25,30,,F,,
selected,2727418.java,156,163,,F,,
selected,515944.java,115,121,,F,,
selected,1908132.java,184,190,,F,,
selected,647823.java,29,34,,F,,
selected,969445.java,36,41,,F,,
selected,771261.java,341,346,,F,,
selected,758057.java,5,10,,F,,
selected,296940.java,142,148,,F,,
selected,2483712.java,142,148,,F,,
sample,TransposeMatrix.java,4,12,Q,,,
selected,1268821.java,193,201,3,T,,
selected,1202455.java,7,15,3,T,,
selected,2497703.java,387,395,3,T,,
selected,2098840.java,75,83,3,T,,
default,13934.java,96,104,3,T,,
selected,515120.java,1754,1762,3,T,,
selected,240671.java,771,779,3,T,,
selected,2557108.java,29,37,3,T,,
selected,2149595.java,220,228,3,T,,
selected,395317.java,124,132,3,T,,
selected,2453374.java,143,151,3,T,,
selected,1440276.java,162,170,3,T,,
selected,16259.java,35,43,3,T,,
selected,2095498.java,27,35,,F,,
selected,1690098.java,207,215,,F,,
sample,PlaySound.java,21,26,Q,,,
selected,774843.java,45,50,,F,,
selected,803709.java,35,40,,F,,
selected,1393822.java,81,87,,F,,
selected,1746798.java,95,100,,F,,
selected,125167.java,146,153,,F,,
selected,974023.java,54,61,,F,,
selected,889040.java,24,29,,F,,
selected,799388.java,54,60,,F,,
selected,716222.java,208,213,,F,,
selected,568878.java,33,38,,F,,
selected,2638631.java,46,52,,F,,
selected,2390056.java,41,49,,F,,
selected,2178474.java,42,50,,F,,
selected,2122332.java,55,60,,F,,
selected,1132942.java,173,180,,F,,
sample,BubbleSort.java,238,254,Q,,,
selected,260759.java,19,33,,F,,
selected,260759.java,44,60,,F,,
selected,2060848.java,59,72,,F,,
selected,2541059.java,57,78,,F,,
selected,2168181.java,96,130,,F,,
selected,2589151.java,23,36,,F,,
selected,2103108.java,145,163,,F,,
selected,2081523.java,364,380,,F,,
selected,1744564.java,364,380,,F,,
selected,300049.java,12,20,,F,,
selected,1872351.java,5,18,3,T,CR,
selected,545572.java,310,325,,F,,
selected,1896417.java,344,416,,F,,
selected,1896417.java,181,253,,F,,
selected,1733369.java,347,420,,F,,
sample,CallMethodUsingReflection.java,47,52,Q,,,
selected,2259910.java,38,45,,F,,
selected,2526596.java,143,148,,F,,
selected,971667.java,56,63,,F,CR,
selected,592954.java,38,49,,F,,
selected,592954.java,25,36,,F,,
selected,2492950.java,116,124,,F,,
selected,1826479.java,97,104,,F,,
selected,1826479.java,88,95,,F,,
selected,2526596.java,222,229,,F,,
selected,2526596.java,325,334,,F,,
selected,1826479.java,79,86,,F,,
selected,2576037.java,28,34,,F,,
selected,2259910.java,74,79,,F,,
selected,2259910.java,55,60,,F,,
selected,81601.java,70,83,,F,,
sample,PrimeFactors.java,6,16,Q,,,
selected,2718293.java,42,55,,F,,
selected,2246978.java,84,92,,F,,
selected,2038599.java,77,86,,F,,
selected,1319895.java,160,167,,F,,
selected,784190.java,387,401,,F,,
selected,700821.java,108,117,,F,,
selected,128692.java,177,183,,F,,
selected,165367.java,34,44,,F,,
selected,770243.java,187,203,,F,,
selected,1106140.java,496,508,,F,,
selected,819129.java,19,28,,F,,
selected,2052902.java,9,18,,F,,
selected,2404249.java,172,183,,F,,
default,94894.java,98,108,,F,,
default,67718.java,98,108,,F,,
sample,BinarySearch.java,32,46,Q,,,
selected,2300662.java,219,230,,F,,
selected,2277558.java,1,1242,,F,,
sample,BinarySearch.java,6,17,3,T,,
selected,555290.java,80,87,3,T,,
sample,BinarySearch.java,19,30,3,T,,
selected,2004523.java,86,94,3,T,,
default,98947.java,1,493,,F,,
default,7025.java,1,493,,F,,
default,41436.java,1,493,,F,,
default,35380.java,1,493,,F,,
default,106099.java,1,493,,F,,
selected,1983297.java,1,690,,F,,
selected,2274440.java,1,508,,F,,
selected,771470.java,1,451,,F,,
selected,84754.java,301,307,,F,,
sample,ZipFiles.java,11,39,Q,,,
selected,154805.java,220,231,3,T,,
selected,121262.java,163,174,3,T,,
selected,561870.java,98,104,,F,,
selected,1317737.java,132,138,,F,,
selected,1089358.java,127,133,,F,,
selected,538964.java,103,110,,F,,
selected,185724.java,89,96,,F,,
selected,2143514.java,58,65,,F,,
selected,1071418.java,237,246,3,T,,
selected,2556553.java,252,258,,F,,
selected,1096275.java,185,192,,F,,
selected,1602101.java,20,27,,F,,
default,49259.java,394,402,,F,,
selected,1733497.java,65,79,3,T,,
selected,989266.java,122,130,,F,,
sample,FileChooser.java,38,65,Q,,,
selected,1307654.java,392,444,,F,,
selected,2516742.java,288,387,,F,,
selected,81400.java,333,404,,F,,
selected,302528.java,258,282,,F,,
selected,782542.java,222,289,,F,,
selected,1860740.java,45,145,,F,,
selected,1946067.java,1,234,,F,,
selected,114805.java,298,328,,F,,
selected,841132.java,632,644,,F,,
selected,841132.java,618,630,,F,,
selected,1157875.java,204,261,,F,,
selected,301779.java,216,245,,F,,
selected,2631217.java,78,287,,F,,
selected,2505255.java,348,382,,F,,
selected,2655916.java,64,129,,F,,
sample,BinarySearch.java,48,61,Q,,,
sample,BinarySearch.java,19,30,3,T,,
selected,976148.java,11,22,3,T,CR,
selected,1763909.java,12,28,,F,CR,
selected,1559389.java,299,310,3,T,CR,
selected,1070556.java,41,48,,F,,
selected,1559389.java,351,357,3,T,CR,
selected,433113.java,129,137,,F,,
selected,1040028.java,272,282,,F,,
selected,1998148.java,379,385,,F,,
selected,1559389.java,324,330,,F,,
selected,2388039.java,395,405,,F,,
selected,1040028.java,132,142,3,T,CR,
selected,1023915.java,503,517,,F,,
selected,2400040.java,1221,1232,,F,,
selected,2211074.java,14,41,,F,,
sample,FTP_FTP4J_Samples.java,15,20,Q,,,
selected,996923.java,165,171,,F,,
selected,1991000.java,344,349,,F,,
selected,1795159.java,40,45,,F,,
selected,795218.java,68,73,,F,,
selected,1868897.java,318,326,,F,,
selected,1541412.java,401,406,,F,,
selected,985481.java,210,216,,F,,
selected,1541412.java,263,268,,F,,
selected,2592519.java,659,677,,F,,
selected,2504585.java,724,742,,F,,
selected,2445030.java,651,669,,F,,
selected,1858745.java,675,693,,F,,
selected,1791838.java,1064,1081,,F,,
selected,1302680.java,1075,1092,,F,,
selected,1146410.java,961,978,,F,,
